X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
3_48    1.5858576e-07    0.0031096868    1.3020797e-06    6.591593e-05    9.976582e-07    6.96232e-08
4_48    1.3923305e-07    0.003054728    1.0448596e-06    5.72059e-05    8.792161e-07    2.6357611e-08
5_48    1.1164302e-07    0.002990929    1.0110924e-06    3.282132e-05    7.249113e-07    2.9514252e-08
6_48    8.5152976e-08    0.0029540535    8.8524394e-07    1.2461519e-05    6.0452186e-07    4.2853433e-08
7_48    7.809641e-08    0.00299471    8.361643e-07    9.419775e-06    6.049276e-07    4.159617e-08
8_48    8.409699e-08    0.0030706727    1.4437333e-06    1.3669797e-05    7.2369335e-07    4.6542908e-08
9_48    9.647184e-08    0.0032220704    2.04958e-06    2.1095479e-05    9.571573e-07    7.680905e-08
10_48    1.2418487e-07    0.0034024569    1.436811e-06    4.1909992e-05    1.3411204e-06    1.259964e-07
11_48    1.9435025e-07    0.003420205    2.6276784e-06    8.578307e-05    1.8535042e-06    1.8477058e-07
12_48    3.275416e-07    0.003163105    3.2796029e-06    0.0001349356    2.3592647e-06    2.2793773e-07
13_48    5.0335746e-07    0.0027775161    3.1101524e-06    0.00016185004    2.7134502e-06    2.4192747e-07
14_48    6.6745673e-07    0.002435403    2.499607e-06    0.00017244472    2.9102573e-06    2.5058105e-07
15_48    7.896557e-07    0.0022333039    1.9810007e-06    0.0001752643    2.9955947e-06    2.6553838e-07
16_48    8.421265e-07    0.0022656985    1.2419246e-06    0.00016344122    2.969117e-06    2.9915947e-07
17_48    8.4641715e-07    0.0025326645    1.2877969e-06    0.00014133214    2.890353e-06    3.7520576e-07
18_48    8.6177664e-07    0.0028658435    5.3111376e-07    0.000118160184    2.8845188e-06    4.7172338e-07
19_48    8.8468335e-07    0.003025279    -1.3290891e-07    0.00010400371    2.9480427e-06    5.212405e-07
20_48    8.354859e-07    0.0030279674    3.6202692e-07    8.721813e-05    2.8995698e-06    4.933499e-07
21_48    7.157548e-07    0.0030530184    7.262969e-07    6.48109e-05    2.649481e-06    4.2626024e-07
22_48    6.1028106e-07    0.0031555092    -1.0132251e-07    4.404183e-05    2.3483706e-06    3.7572218e-07
23_48    5.360852e-07    0.0032286025    -1.5660838e-07    2.6397216e-05    2.0965767e-06    3.375748e-07
24_48    4.8633e-07    0.0031271821    -1.7044852e-07    1.7372653e-05    1.914042e-06    2.8168168e-07
25_48    4.6523374e-07    0.0029820544    3.5095616e-07    1.8306058e-05    1.8717716e-06    2.1665444e-07
26_48    4.6424245e-07    0.0029538602    1.3354278e-06    2.12957e-05    1.943412e-06    1.8432867e-07
27_48    4.5903468e-07    0.0029919404    7.731144e-07    2.0378786e-05    1.98168e-06    1.7354003e-07
28_48    4.2957168e-07    0.002901067    7.379605e-07    9.543211e-06    1.9443744e-06    1.7477949e-07
29_48    3.8872352e-07    0.0026313032    3.4559238e-07    4.1315107e-06    1.8569509e-06    1.7476172e-07
30_48    3.3842e-07    0.0023011577    -3.595599e-07    3.2597316e-06    1.7366301e-06    1.2929341e-07
31_48    2.864507e-07    0.0019917872    4.0859835e-08    3.4183827e-06    1.6054089e-06    7.131262e-08
32_48    2.5355627e-07    0.0017203051    -4.522113e-07    8.855609e-07    1.5114622e-06    5.689605e-08
33_48    2.4546694e-07    0.0014905109    -1.4595241e-07    3.3279382e-06    1.4747851e-06    7.828509e-08
34_48    2.4152354e-07    0.0012895754    4.4012984e-07    5.489581e-06    1.4614872e-06    8.606511e-08
35_48    2.2829582e-07    0.0011081465    9.095697e-08    6.1318133e-06    1.4637503e-06    6.048838e-08
36_48    2.3134855e-07    0.0009848994    -4.126187e-07    5.3557324e-06    1.4913169e-06    2.9901692e-08
37_48    2.419147e-07    0.0009087254    1.2832876e-07    3.6615288e-06    1.5174735e-06    3.642955e-08
38_48    2.471481e-07    0.0008565195    -1.6314613e-07    2.4712963e-06    1.5061297e-06    6.084242e-08
39_48    2.504883e-07    0.0008376223    5.9502105e-07    2.4784554e-06    1.4829351e-06    8.374331e-08
40_48    2.5220123e-07    0.0008346552    6.6465225e-07    2.5679294e-06    1.4706342e-06    9.541251e-08
0_49    9.130882e-08    0.002927123    1.3540257e-06    2.6077294e-05    6.959609e-07    nan
1_49    9.1145466e-08    0.0029167589    1.366786e-06    2.6725013e-05    6.7315915e-07    nan
2_49    9.0939366e-08    0.0028947312    1.0910284e-06    2.8708479e-05    6.309148e-07    nan
3_49    9.0574396e-08    0.0028643846    5.82843e-07    2.95047e-05    5.936407e-07    nan
4_49    8.656397e-08    0.002823612    4.3359654e-07    2.630155e-05    5.5880105e-07    nan
5_49    7.760524e-08    0.0027819574    8.722747e-07    1.6243099e-05    5.2043447e-07    8.101416e-08
6_49    6.7352026e-08    0.0027652392    9.114013e-07    8.294096e-06    4.978912e-07    7.0366006e-08
7_49    6.859773e-08    0.0028000036    8.8679616e-07    7.234466e-06    5.2658373e-07    5.8829496e-08
8_49    7.5766884e-08    0.002852671    1.2431353e-06    1.0887581e-05    6.3015716e-07    4.231677e-08
9_49    8.7192454e-08    0.0029835585    1.0686025e-06    1.5783617e-05    8.436619e-07    4.3518188e-08
10_49    1.1057005e-07    0.0031966001    1.7381433e-06    2.6378573e-05    1.1945717e-06    7.479865e-08
11_49    1.6940321e-07    0.0033389593    2.5984968e-06    5.1463572e-05    1.628181e-06    1.270504e-07
12_49    2.8838625e-07    0.0032741472    3.0103965e-06    9.38235e-05    2.0743485e-06    1.8205158e-07
13_49    4.6594656e-07    0.002999049    2.9405148e-06    0.00013198212    2.4630851e-06    2.122476e-07
14_49    6.494011e-07    0.0026228565    2.0319228e-06    0.00015473746    2.7342744e-06    2.245858e-07
15_49    7.8781346e-07    0.0022771885    1.8816002e-06    0.00015900497    2.8571917e-06    2.3657535e-07
16_49    8.562562e-07    0.00209823    1.4524435e-06    0.00014274192    2.8257193e-06    2.7566762e-07
17_49    8.707276e-07    0.0021627105    7.553542e-07    0.00012168988    2.7385217e-06    3.5828242e-07
18_49    8.685639e-07    0.002420515    1.961565e-07    0.00010120651    2.737867e-06    4.409163e-07
19_49    8.523174e-07    0.0026480663    1.4654869e-07    8.568195e-05    2.836351e-06    4.5980954e-07
20_49    7.832013e-07    0.0027262694    6.9491676e-08    7.191167e-05    2.8475465e-06    4.1888086e-07
21_49    6.5492134e-07    0.0027795192    6.449696e-07    5.1260682e-05    2.6121777e-06    3.6199108e-07
22_49    5.545555e-07    0.002906738    1.8772285e-08    3.162794e-05    2.2641113e-06    3.312193e-07
23_49    5.032787e-07    0.0030502495    8.3002824e-08    1.6373218e-05    1.9912577e-06    3.0710234e-07
24_49    4.76373e-07    0.003085005    -1.8631434e-08    9.086381e-06    1.8231333e-06    2.5913383e-07
25_49    4.6830039e-07    0.003017853    6.7219617e-07    1.1562433e-05    1.7841172e-06    2.0323134e-07
26_49    4.768677e-07    0.0029611352    2.0566335e-07    1.6726699e-05    1.8604447e-06    1.8505017e-07
27_49    4.8631665e-07    0.0030075263    8.4834475e-08    2.205682e-05    1.9373194e-06    1.7816548e-07
28_49    4.5635102e-07    0.003066715    5.1230506e-07    1.5005041e-05    1.9225045e-06    1.7075901e-07
29_49    3.967801e-07    0.0029813282    2.5112888e-07    7.8021985e-06    1.836439e-06    1.687636e-07
30_49    3.3853058e-07    0.0026776786    -2.9549727e-07    5.092374e-06    1.7498945e-06    1.3728437e-07
31_49    2.9031807e-07    0.0022629432    4.9099096e-08    2.4501423e-06    1.6656284e-06    8.401237e-08
32_49    2.5849897e-07    0.0019006243    4.6575082e-07    1.2244958e-06    1.5719194e-06    6.3016834e-08
33_49    2.4761405e-07    0.0016401998    -5.0777818e-08    4.082693e-06    1.5035765e-06    7.070787e-08
34_49    2.3569552e-07    0.0014258414    1.8877886e-07    4.07093e-06    1.4664133e-06    6.174044e-08
35_49    2.1682773e-07    0.0012318839    -3.4021434e-07    5.2903256e-06    1.4337178e-06    3.912021e-08
36_49    2.1730973e-07    0.0010854924    -8.72256e-07    6.214967e-06    1.4030212e-06    1.3308126e-08
37_49    2.2815749e-07    0.00097183883    -2.7612072e-07    4.602794e-06    1.3927031e-06    2.0316683e-08
38_49    2.38381e-07    0.0008675575    1.8418307e-07    3.2260666e-06    1.392917e-06    5.749308e-08
39_49    2.5052208e-07    0.0008052381    1.0277479e-06    1.848094e-06    1.3909842e-06    9.0777945e-08
40_49    2.5719802e-07    0.00078345416    1.0055134e-06    1.414916e-06    1.3881922e-06    1.0564479e-07
0_50    6.5911955e-08    0.0026041637    4.0979927e-07    8.581104e-06    4.611713e-07    nan
1_50    6.471318e-08    0.002596343    3.5433345e-07    8.321708e-06    4.5365186e-07    nan
2_50    6.2304714e-08    0.002577253    3.836117e-07    7.3210454e-06    4.4074827e-07    nan
3_50    6.025067e-08    0.002556737    4.7659915e-07    6.6749676e-06    4.3505122e-07    nan
4_50    5.9425144e-08    0.0025619676    4.7458687e-07    8.471322e-06    4.4101486e-07    nan
5_50    5.9073926e-08    0.0026047272    1.0235703e-06    8.903025e-06    4.5056967e-07    6.546105e-08
6_50    5.9566908e-08    0.002664444    3.5128002e-07    6.1561395e-06    4.6324396e-07    6.22722e-08
7_50    6.60625e-08    0.002715527    1.4175969e-06    5.5753203e-06    4.9937734e-07    5.4791613e-08
8_50    7.336041e-08    0.0027673808    1.5308278e-06    9.082295e-06    6.040155e-07    3.780243e-08
9_50    8.7386034e-08    0.0028768447    1.7429356e-06    1.30375975e-05    8.3729896e-07    2.2362624e-08
10_50    1.1355657e-07    0.0030583155    1.8029048e-06    2.262284e-05    1.1976884e-06    3.852713e-08
11_50    1.7203811e-07    0.0032298581    2.0049574e-06    3.715969e-05    1.5921381e-06    8.885853e-08
12_50    2.826316e-07    0.0032896376    2.306448e-06    6.709704e-05    1.9889083e-06    1.4094242e-07
13_50    4.4674422e-07    0.0031764307    2.616705e-06    0.00010425282    2.3777927e-06    1.7740325e-07
14_50    6.417006e-07    0.0029173598    2.2683425e-06    0.00013877463    2.706902e-06    2.0779672e-07
15_50    8.168602e-07    0.0025517242    1.7227202e-06    0.00015811429    2.9088244e-06    2.394174e-07
16_50    9.2522686e-07    0.0022019316    1.442386e-06    0.000149116    2.9263842e-06    2.7956378e-07
17_50    9.4597783e-07    0.0020384302    7.91386e-07    0.0001272613    2.8257812e-06    3.2595344e-07
18_50    8.890828e-07    0.002136208    3.8281922e-07    9.784683e-05    2.7338408e-06    3.5635298e-07
19_50    7.9466713e-07    0.0023388283    7.973326e-07    7.034242e-05    2.730013e-06    3.4647275e-07
20_50    7.1217784e-07    0.0024556941    1.2926591e-06    5.223809e-05    2.705775e-06    3.1693412e-07
21_50    6.2097325e-07    0.0025100894    8.946476e-08    3.6641788e-05    2.4874573e-06    3.0146967e-07
22_50    5.4559143e-07    0.00260151    7.88436e-08    2.3095894e-05    2.1596904e-06    3.0682952e-07
23_50    5.083951e-07    0.0027474293    -1.7023547e-07    1.1670514e-05    1.9163745e-06    2.8998207e-07
24_50    4.889723e-07    0.0028959573    -2.3779603e-07    5.9870054e-06    1.7762476e-06    2.337974e-07
25_50    4.7735597e-07    0.0029730618    -1.7037337e-08    4.9547525e-06    1.7236246e-06    1.7981017e-07
26_50    4.7673754e-07    0.0029742338    5.929197e-07    7.073867e-06    1.7589706e-06    1.674161e-07
27_50    4.827549e-07    0.0030226666    7.0632785e-07    1.4905275e-05    1.8380474e-06    1.615427e-07
28_50    4.585881e-07    0.0031624413    1.1922468e-06    1.607355e-05    1.8683542e-06    1.4523062e-07
29_50    4.0064978e-07    0.0032858048    7.677013e-07    1.2008674e-05    1.8120646e-06    1.3245376e-07
30_50    3.3873775e-07    0.0031610485    5.847835e-07    7.663432e-06    1.7427463e-06    1.14355956e-07
31_50    2.8790794e-07    0.0027629188    -1.2729448e-07    3.9475717e-06    1.6948044e-06    8.623432e-08
32_50    2.572662e-07    0.00230042    3.8452106e-07    2.0118737e-06    1.6384697e-06    7.035933e-08
33_50    2.445889e-07    0.0019205    5.00886e-07    3.6805498e-06    1.5862192e-06    4.847302e-08
34_50    2.2993473e-07    0.0016167099    -1.7620366e-07    3.866074e-06    1.5547714e-06    3.205047e-08
35_50    2.1658374e-07    0.0013916652    6.166608e-08    4.642286e-06    1.5200425e-06    2.8417992e-08
36_50    2.2020387e-07    0.0012360971    1.2487268e-08    6.2565387e-06    1.4746361e-06    1.21209816e-08
37_50    2.3084819e-07    0.0011091914    -3.1663618e-08    5.8477804e-06    1.4393775e-06    1.976875e-08
38_50    2.452355e-07    0.0009809219    -1.8874279e-07    4.799286e-06    1.4307599e-06    6.562955e-08
39_50    2.6374875e-07    0.000897688    3.1558824e-07    2.6649063e-06    1.4318764e-06    8.81964e-08
40_50    2.7367466e-07    0.0008673508    4.2468528e-07    1.934631e-06    1.4322252e-06    9.0059416e-08
0_51    5.5824806e-08    0.0023695307    -1.1202894e-07    5.506378e-06    3.8629022e-07    nan
1_51    5.6944348e-08    0.0023590014    -1.0190628e-07    4.408946e-06    3.8690808e-07    nan
2_51    5.7742557e-08    0.0023428646    4.1712337e-08    1.0490933e-06    3.9007554e-07    nan
3_51    5.5532873e-08    0.0023497245    3.68069e-07    1.7175817e-07    4.0065427e-07    nan
4_51    5.418578e-08    0.0024017796    3.183901e-07    3.90965e-06    4.2032437e-07    nan
5_51    5.6651103e-08    0.0025011194    1.5732586e-07    6.1878986e-06    4.4600705e-07    1.7867585e-08
6_51    6.106846e-08    0.0026079866    1.1705067e-06    4.576708e-06    4.767182e-07    2.0890116e-08
7_51    6.698245e-08    0.0026646068    8.685e-07    5.461508e-06    5.3643623e-07    2.5976142e-08
8_51    7.562342e-08    0.0027085221    1.0108985e-06    9.236595e-06    6.835563e-07    3.299387e-08
9_51    9.746258e-08    0.0027879318    1.5444303e-06    1.3250119e-05    9.636459e-07    3.6271825e-08
10_51    1.3766073e-07    0.0029042978    2.0641075e-06    2.2464485e-05    1.3262871e-06    6.048041e-08
11_51    2.0974566e-07    0.0030372618    2.4288374e-06    3.581648e-05    1.6854856e-06    1.1341251e-07
12_51    3.2426144e-07    0.00313199    2.0608168e-06    5.9372727e-05    2.0399143e-06    1.4798806e-07
13_51    4.7424254e-07    0.003153218    2.556059e-06    8.993998e-05    2.3965015e-06    1.7674978e-07
14_51    6.5483675e-07    0.0030946443    2.6089176e-06    0.00012426154    2.7170727e-06    2.1323049e-07
15_51    8.2779286e-07    0.002883436    1.9218735e-06    0.00014851856    2.9364053e-06    2.522726e-07
16_51    9.4444977e-07    0.0025270833    1.8769198e-06    0.00015198917    3.0051997e-06    2.777811e-07
17_51    9.626513e-07    0.0021865591    1.2082357e-06    0.0001341124    2.9186024e-06    2.723737e-07
18_51    8.5932004e-07    0.0020687305    4.0171335e-07    9.421859e-05    2.7189274e-06    2.527777e-07
19_51    7.0193073e-07    0.0021564602    5.131655e-07    5.591649e-05    2.5523084e-06    2.4541652e-07
20_51    6.1370883e-07    0.0022552703    6.3546224e-07    3.5723362e-05    2.4570177e-06    2.5193904e-07
21_51    5.705972e-07    0.0022768115    5.8110624e-07    2.719156e-05    2.308896e-06    2.7192883e-07
22_51    5.329868e-07    0.0022953155    7.4282343e-07    1.998959e-05    2.0868392e-06    2.9281847e-07
23_51    5.166092e-07    0.0024051135    -2.8565958e-07    1.2185397e-05    1.9006081e-06    2.7299802e-07
24_51    5.0816067e-07    0.0025951006    -5.0226976e-07    6.5374584e-06    1.7733629e-06    2.2134569e-07
25_51    4.879327e-07    0.0027714372    1.4339805e-07    2.5671168e-06    1.6963484e-06    1.7311675e-07
26_51    4.6708837e-07    0.002877879    6.327331e-07    2.9656735e-06    1.6795294e-06    1.5441466e-07
27_51    4.5713946e-07    0.0029930386    7.111078e-08    7.667984e-06    1.7192646e-06    1.4702249e-07
28_51    4.3323956e-07    0.0031786284    9.870048e-07    8.452726e-06    1.7606238e-06    1.3426015e-07
29_51    3.9060814e-07    0.0033858095    1.2542645e-06    9.469129e-06    1.7504705e-06    1.1820786e-07
30_51    3.396962e-07    0.0034440109    6.594673e-07    9.5696305e-06    1.705918e-06    9.565365e-08
31_51    2.9026276e-07    0.003219374    2.5111848e-07    6.7424708e-06    1.673625e-06    8.3048384e-08
32_51    2.5835595e-07    0.0027871619    9.1927824e-08    3.0375345e-06    1.6768216e-06    7.147364e-08
33_51    2.4657035e-07    0.002309157    -1.615455e-07    3.3449776e-06    1.7007961e-06    4.779297e-08
34_51    2.4018314e-07    0.0018694812    6.3222956e-08    3.4200866e-06    1.7056615e-06    4.469943e-08
35_51    2.3641189e-07    0.0015572374    2.401827e-08    3.862019e-06    1.6722983e-06    5.325957e-08
36_51    2.371278e-07    0.0013719675    -4.1872548e-07    6.120103e-06    1.618589e-06    3.923192e-08
37_51    2.4155884e-07    0.0012515325    3.1667582e-07    5.317327e-06    1.5741896e-06    3.2507035e-08
38_51    2.592056e-07    0.0011465361    -3.4901893e-07    3.3451247e-06    1.5583784e-06    6.067643e-08
39_51    2.8071187e-07    0.001080295    9.379729e-07    1.1327259e-06    1.5553181e-06    5.532381e-08
40_51    2.912166e-07    0.001056553    9.816594e-07    4.5606407e-07    1.5543318e-06    3.848836e-08
0_52    5.185591e-08    0.002169793    2.299838e-07    -5.082114e-08    3.5948727e-07    nan
1_52    5.3938486e-08    0.00216521    1.9947389e-07    -3.7707252e-07    3.6435097e-07    nan
2_52    5.6280673e-08    0.0021757074    1.1167651e-07    -1.147528e-06    3.7495678e-07    nan
3_52    5.4759138e-08    0.0022341767    -2.066189e-07    4.1636305e-08    3.9184428e-07    nan
4_52    5.46471e-08    0.0023054192    2.941577e-07    3.678631e-06    4.198596e-07    nan
5_52    5.848144e-08    0.0023801322    4.966957e-07    4.995722e-06    4.7181098e-07    9.663692e-09
6_52    6.351053e-08    0.0024551074    5.009651e-07    3.5762473e-06    5.530562e-07    1.539033e-08
7_52    7.02868e-08    0.0024991515    4.3648728e-07    3.2433381e-06    6.753003e-07    1.7561588e-08
8_52    8.696883e-08    0.0025487517    7.841854e-07    8.170025e-06    8.952431e-07    2.6897242e-08
9_52    1.2630039e-07    0.0026146793    1.2322255e-06    1.4715013e-05    1.2224572e-06    5.021837e-08
10_52    1.9370498e-07    0.0026763545    1.3638179e-06    2.58823e-05    1.5562101e-06    8.9651294e-08
11_52    2.8391725e-07    0.0027530366    1.7231862e-06    4.0555755e-05    1.8463667e-06    1.3590426e-07
12_52    3.9528905e-07    0.002842523    1.2853741e-06    5.991175e-05    2.1412595e-06    1.535373e-07
13_52    5.271791e-07    0.0029262481    1.7692798e-06    8.600255e-05    2.457213e-06    1.7343731e-07
14_52    6.8022524e-07    0.002973306    8.921699e-07    0.000110160276    2.7282938e-06    2.0211722e-07
15_52    8.096446e-07    0.0029373576    1.6770545e-06    0.00012289721    2.8791014e-06    2.3189409e-07
16_52    8.80126e-07    0.002754623    1.8170703e-06    0.0001269769    2.9117687e-06    2.4493286e-07
17_52    8.727811e-07    0.0024317277    1.37891e-06    0.000115773415    2.828828e-06    2.183929e-07
18_52    7.591235e-07    0.002148683    1.6605852e-06    8.099881e-05    2.5912657e-06    1.9130421e-07
19_52    5.9623375e-07    0.002065588    1.2499188e-06    4.47281e-05    2.3292357e-06    1.8990154e-07
20_52    5.0951013e-07    0.0020886725    7.2918425e-07    2.7049233e-05    2.1868548e-06    2.0487737e-07
21_52    4.8755294e-07    0.0020694884    6.579844e-07    2.0739584e-05    2.1268595e-06    2.280047e-07
22_52    4.8409214e-07    0.0020266646    2.4959243e-07    1.4841928e-05    2.0486737e-06    2.4556394e-07
23_52    4.978756e-07    0.0020673499    7.1013227e-07    1.1037271e-05    1.9276663e-06    2.2320957e-07
24_52    5.071842e-07    0.0022019132    6.733209e-07    6.510709e-06    1.7939211e-06    1.9015835e-07
25_52    4.845306e-07    0.0023611814    2.9475405e-07    1.6470577e-06    1.6918767e-06    1.5839228e-07
26_52    4.4965546e-07    0.002506633    4.1033925e-07    2.277037e-06    1.650665e-06    1.332041e-07
27_52    4.278196e-07    0.002687841    4.4296297e-07    3.7569512e-06    1.6637473e-06    1.2040145e-07
28_52    4.068016e-07    0.0029176741    2.6184102e-07    1.4676646e-06    1.678927e-06    1.1944317e-07
29_52    3.7608157e-07    0.0031121112    3.555736e-07    4.372589e-06    1.6629867e-06    1.15336036e-07
30_52    3.3500368e-07    0.0032200138    -8.456125e-08    8.018339e-06    1.633181e-06    9.334309e-08
31_52    2.901752e-07    0.0031881104    4.0018642e-07    8.72235e-06    1.6295934e-06    8.00932e-08
32_52    2.5586743e-07    0.002955734    4.0275083e-07    4.728127e-06    1.6885858e-06    6.453455e-08
33_52    2.4535532e-07    0.0025577336    -1.3738656e-07    6.8458016e-06    1.7810994e-06    5.381534e-08
34_52    2.5010036e-07    0.0021067013    2.571429e-08    4.606273e-06    1.8223834e-06    5.874391e-08
35_52    2.5109847e-07    0.0017341984    3.8407793e-09    4.448418e-06    1.7848377e-06    6.743585e-08
36_52    2.4472817e-07    0.0014830653    5.183923e-07    6.0779994e-06    1.7123317e-06    5.4490084e-08
37_52    2.4231585e-07    0.0013246738    -4.7552967e-07    6.02117e-06    1.6599022e-06    4.1814456e-08
38_52    2.564271e-07    0.0012174292    -3.6775663e-07    3.730907e-06    1.6414601e-06    5.8798097e-08
39_52    2.7332348e-07    0.0011534279    5.1708213e-08    9.525996e-07    1.6387206e-06    4.2231427e-08
40_52    2.8105933e-07    0.001128989    1.2380416e-07    1.247856e-07    1.6388402e-06    1.910983e-08
0_53    4.910177e-08    0.002060817    1.459449e-07    -2.9981557e-06    3.5890034e-07    nan
1_53    5.0673723e-08    0.0020664774    1.949672e-07    -2.3597804e-06    3.666551e-07    nan
2_53    5.2339075e-08    0.0020955577    -9.0031826e-08    -7.323133e-07    3.8042722e-07    nan
3_53    5.136717e-08    0.0021574215    6.399787e-11    -8.636372e-09    3.9680967e-07    nan
4_53    5.303604e-08    0.0022051088    -1.3778993e-07    3.3990193e-06    4.3538654e-07    nan
5_53    5.931114e-08    0.0022536896    8.703829e-07    5.3084686e-06    5.419816e-07    2.0163604e-08
6_53    6.640265e-08    0.002304305    8.0104024e-07    4.4954263e-06    7.290988e-07    2.0665796e-08
7_53    7.6228105e-08    0.0023433678    7.8108314e-07    4.315423e-06    9.47156e-07    1.7201028e-08
8_53    9.901282e-08    0.0024009591    1.3074801e-06    1.0198262e-05    1.2041253e-06    2.30973e-08
9_53    1.5411976e-07    0.0024706272    1.195697e-06    1.6555772e-05    1.4943582e-06    5.0263345e-08
10_53    2.3946558e-07    0.002531458    1.7045818e-06    2.718488e-05    1.7417528e-06    8.1365144e-08
11_53    3.2678903e-07    0.0025916076    1.8178235e-06    4.2379426e-05    1.9644037e-06    1.2216216e-07
12_53    4.2381947e-07    0.00264131    1.8084608e-06    6.4880835e-05    2.2462532e-06    1.5323408e-07
13_53    5.5524845e-07    0.0026664855    2.0144541e-06    9.084693e-05    2.5413267e-06    1.7691644e-07
14_53    6.938459e-07    0.0026416183    1.4675187e-06    0.00010068187    2.7137926e-06    1.9844e-07
15_53    7.6762615e-07    0.002632188    9.874423e-07    9.54758e-05    2.7355964e-06    2.1813248e-07
16_53    7.8144893e-07    0.0026357248    1.3948085e-06    8.9995556e-05    2.6920675e-06    2.1621709e-07
17_53    7.491869e-07    0.0025141763    1.8580578e-06    8.1457496e-05    2.6117395e-06    1.8335831e-07
18_53    6.496453e-07    0.0022403488    2.206327e-06    6.0793205e-05    2.4131723e-06    1.6273708e-07
19_53    5.174536e-07    0.0020298522    1.3530898e-06    3.681927e-05    2.163384e-06    1.5576225e-07
20_53    4.389359e-07    0.0019409158    6.495778e-07    2.3822677e-05    2.0130853e-06    1.5020163e-07
21_53    4.1967724e-07    0.0018877542    5.4810505e-07    1.7403094e-05    1.9967151e-06    1.575387e-07
22_53    4.3575005e-07    0.0018421903    3.689665e-07    1.0774518e-05    2.0160717e-06    1.7634682e-07
23_53    4.668011e-07    0.0018444937    -2.7635707e-07    7.191069e-06    1.9514148e-06    1.739187e-07
24_53    4.845093e-07    0.0019036921    9.726508e-07    4.270815e-06    1.819342e-06    1.5869085e-07
25_53    4.6610154e-07    0.001977454    4.070418e-07    6.7806224e-07    1.704873e-06    1.4373859e-07
26_53    4.3156768e-07    0.0020566445    1.8020351e-07    2.3590155e-06    1.6592644e-06    1.1939703e-07
27_53    4.0856565e-07    0.0022026894    2.159829e-07    2.9618188e-06    1.6581952e-06    1.0702894e-07
28_53    3.958765e-07    0.0024280497    2.0425976e-08    -3.3491193e-07    1.6416466e-06    1.1408262e-07
29_53    3.7515784e-07    0.0026322624    5.309987e-07    8.8899014e-07    1.593273e-06    1.1919175e-07
30_53    3.4077794e-07    0.0027684597    -2.6333132e-07    4.527602e-06    1.5600565e-06    1.00840126e-07
31_53    2.96218e-07    0.002851081    3.3266394e-07    6.6202347e-06    1.5865143e-06    7.203756e-08
32_53    2.5943703e-07    0.0028219076    5.319217e-07    3.3261808e-06    1.6895199e-06    4.8988532e-08
33_53    2.5119536e-07    0.002618012    1.3320658e-07    4.4920102e-06    1.8234571e-06    4.1885084e-08
34_53    2.6454077e-07    0.0023208847    -3.291869e-07    3.7884033e-06    1.8836013e-06    4.574158e-08
35_53    2.6591223e-07    0.0020213749    -9.021177e-08    3.7206923e-06    1.8419432e-06    5.5536642e-08
36_53    2.4944546e-07    0.0017519642    -2.8723275e-07    4.164416e-06    1.7651662e-06    3.7548684e-08
37_53    2.3769178e-07    0.0015174592    -4.528554e-07    4.8437087e-06    1.7171402e-06    1.884612e-08
38_53    2.4236996e-07    0.0013379314    1.09806656e-07    4.696889e-06    1.699063e-06    3.542628e-08
39_53    2.4916994e-07    0.0012390686    6.394131e-07    4.135445e-06    1.6936681e-06    3.8572843e-08
40_53    2.5171153e-07    0.0012037179    7.299946e-07    3.954994e-06    1.6918573e-06    3.194286e-08
0_54    4.5517616e-08    0.00212311    5.725791e-08    -7.5609796e-06    3.7657884e-07    nan
1_54    4.6211802e-08    0.0021312968    1.1491868e-07    -5.960678e-06    3.8583624e-07    nan
2_54    4.7727745e-08    0.0021517973    1.8313078e-07    -1.4456074e-06    4.0206183e-07    nan
3_54    4.945216e-08    0.0021712235    5.909306e-07    4.9086594e-07    4.213108e-07    nan
4_54    5.2003617e-08    0.0021843167    6.6691564e-07    2.8485047e-06    4.741133e-07    nan
5_54    5.8734766e-08    0.0022435905    1.0071083e-06    3.3522165e-06    6.3194915e-07    9.391028e-08
6_54    7.154662e-08    0.0023234598    6.4664624e-07    6.021592e-06    9.1951546e-07    8.435192e-08
7_54    9.058217e-08    0.0023708497    1.3410917e-06    8.5115635e-06    1.2230252e-06    7.02775e-08
8_54    1.2030429e-07    0.0024136675    9.780503e-07    1.3094382e-05    1.4626639e-06    5.079855e-08
9_54    1.754259e-07    0.0024797986    1.2739897e-06    1.5186694e-05    1.6572687e-06    4.5228113e-08
10_54    2.447288e-07    0.0025932319    1.388612e-06    2.23107e-05    1.8298479e-06    6.096244e-08
11_54    3.1368805e-07    0.0027201637    1.0820959e-06    4.1481322e-05    2.0641787e-06    1.068835e-07
12_54    4.212901e-07    0.0027403925    1.8701098e-06    7.655351e-05    2.395512e-06    1.4888295e-07
13_54    5.862697e-07    0.0026258493    1.7112442e-06    0.00010144398    2.6303296e-06    1.7383573e-07
14_54    7.1093586e-07    0.0024278052    8.643321e-07    9.251766e-05    2.6370021e-06    1.9824805e-07
15_54    7.328578e-07    0.0023066413    1.3977395e-06    7.393392e-05    2.5448046e-06    2.1158502e-07
16_54    7.133825e-07    0.002346228    7.4323987e-07    6.201919e-05    2.482241e-06    1.8514024e-07
17_54    6.690362e-07    0.0023780754    1.3937215e-06    5.0811046e-05    2.4082476e-06    1.4438005e-07
