X_Y    13CO J=2-1    C+ 158um    CH+ J=1-0    CO J=10-9    CO J=2-1    HCO+ J=3-2
19_44    2.7224558e-09    3.804939e-06    9.5327216e-08    5.965622e-07    1.5913996e-09    9.133024e-09
20_44    3.0669243e-09    3.6423096e-06    8.006012e-08    7.3119685e-07    1.5732439e-09    9.244047e-09
21_44    2.5881204e-09    3.707557e-06    1.3732253e-07    6.2617414e-07    1.2898327e-09    9.5335775e-09
22_44    2.247793e-09    3.5788494e-06    9.829404e-08    6.0345724e-07    1.2559799e-09    9.841963e-09
23_44    2.3149094e-09    3.3621404e-06    9.520557e-08    6.0879034e-07    1.0484936e-09    1.0030148e-08
24_44    2.5081193e-09    3.5908035e-06    1.0523222e-07    6.1173245e-07    7.6998236e-10    1.083573e-08
25_44    2.3688722e-09    3.699859e-06    9.864018e-08    6.891535e-07    1.1044973e-09    9.89712e-09
26_44    2.6255125e-09    3.60255e-06    9.581717e-08    6.3444526e-07    1.3673435e-09    9.187361e-09
27_44    3.349411e-09    3.6066626e-06    1.01447796e-07    6.2385544e-07    1.2271107e-09    8.520553e-09
28_44    3.0242884e-09    3.4799875e-06    1.0476628e-07    7.4363254e-07    1.2633758e-09    8.883773e-09
29_44    2.5492177e-09    3.7532634e-06    1.2749334e-07    5.732751e-07    1.2122082e-09    9.753253e-09
30_44    2.6216296e-09    3.7972284e-06    9.2281404e-08    5.8670736e-07    8.825575e-10    1.0318494e-08
31_44    2.6706206e-09    3.5868418e-06    9.1425875e-08    6.8443956e-07    1.1837381e-09    1.02299795e-08
32_44    2.930062e-09    3.4253892e-06    7.561187e-08    5.8202505e-07    9.873886e-10    9.832336e-09
33_44    3.3059455e-09    3.5747362e-06    8.1660275e-08    6.3837234e-07    1.1218787e-09    9.729821e-09
34_44    3.5947154e-09    3.6199012e-06    9.705586e-08    6.60645e-07    1.4678472e-09    9.998682e-09
35_44    3.4356658e-09    3.6520303e-06    1.2800214e-07    7.3858257e-07    1.5983356e-09    9.514744e-09
36_44    2.910978e-09    3.564309e-06    7.930704e-08    6.660159e-07    1.3356126e-09    9.1420755e-09
37_44    3.1369436e-09    3.7749385e-06    8.409007e-08    5.79232e-07    1.3452024e-09    8.325476e-09
38_44    3.846636e-09    4.609632e-06    8.9488395e-08    7.782541e-07    1.4898425e-09    9.034284e-09
39_44    4.3830943e-09    7.6181736e-06    1.3431223e-07    1.1512815e-06    2.1782447e-09    1.1516097e-08
40_44    4.9724607e-09    9.659871e-06    1.6067857e-07    1.3239201e-06    2.5836056e-09    1.4475854e-08
0_45    1.751197e-09    8.376492e-06    1.491522e-07    1.3880355e-06    2.595454e-09    2.1463348e-08
1_45    1.3325988e-09    6.653867e-06    1.4985905e-07    1.1790272e-06    1.7114653e-09    1.834228e-08
2_45    1.4947837e-09    4.3277455e-06    1.10629315e-07    8.233154e-07    9.824509e-10    1.6366158e-08
3_45    1.4412264e-09    3.961332e-06    1.4287653e-07    7.201435e-07    1.605857e-09    1.672962e-08
4_45    1.582663e-09    3.7204932e-06    7.3738555e-08    6.888821e-07    1.8108192e-09    1.9183037e-08
5_45    1.7330936e-09    3.7570485e-06    7.843347e-08    6.7422144e-07    1.7600255e-09    2.023579e-08
6_45    1.7317754e-09    3.888914e-06    1.4064321e-07    6.4698946e-07    1.9035318e-09    1.6712502e-08
7_45    2.0146622e-09    3.8950866e-06    7.8713654e-08    6.847638e-07    2.725503e-09    1.518504e-08
8_45    2.0599802e-09    3.6787376e-06    1.08354556e-07    5.6035213e-07    2.3897833e-09    1.2074712e-08
9_45    2.267666e-09    3.7692628e-06    6.819209e-08    6.0259526e-07    1.6599622e-09    9.675315e-09
10_45    2.2731088e-09    3.90464e-06    1.372277e-07    5.588339e-07    1.2887543e-09    9.1559516e-09
11_45    2.70564e-09    4.164336e-06    9.177312e-08    5.482027e-07    1.4377739e-09    9.439112e-09
12_45    2.5112123e-09    4.471429e-06    1.14263536e-07    8.3772295e-07    1.8314432e-09    9.388602e-09
13_45    1.9428226e-09    4.2506604e-06    1.312428e-07    7.753407e-07    2.0079856e-09    8.457607e-09
14_45    1.915748e-09    4.09432e-06    6.760458e-08    6.798745e-07    2.1380022e-09    7.836198e-09
15_45    2.4980227e-09    4.241306e-06    1.0153352e-07    6.319605e-07    2.0127742e-09    8.28995e-09
16_45    2.0508641e-09    4.3492078e-06    8.405226e-08    5.9358644e-07    1.5660603e-09    8.270892e-09
17_45    1.9406965e-09    4.3554e-06    9.5774624e-08    7.122983e-07    1.577193e-09    8.057731e-09
18_45    2.359791e-09    4.2958272e-06    8.579363e-08    6.633814e-07    2.137213e-09    7.591715e-09
19_45    2.1851454e-09    4.1988387e-06    8.5659195e-08    5.9446245e-07    2.7936526e-09    8.264587e-09
20_45    2.182116e-09    4.1004923e-06    8.240859e-08    7.3491253e-07    2.6417453e-09    7.9560225e-09
21_45    2.0934634e-09    3.750786e-06    9.583066e-08    6.2881537e-07    1.6294004e-09    7.511376e-09
22_45    2.1428062e-09    3.5385026e-06    1.2462925e-07    5.9721174e-07    1.5420576e-09    7.602382e-09
23_45    2.0419488e-09    3.5625578e-06    8.2502815e-08    5.96669e-07    1.4813644e-09    8.170043e-09
24_45    1.9525912e-09    3.7980578e-06    9.8360395e-08    5.9187175e-07    1.3090087e-09    9.147264e-09
25_45    2.1354518e-09    3.8354924e-06    6.871725e-08    6.798501e-07    1.800612e-09    8.453924e-09
26_45    2.1433548e-09    3.7007153e-06    1.5335858e-07    6.3084593e-07    1.8165464e-09    8.161385e-09
27_45    2.5791587e-09    3.5098772e-06    7.765151e-08    6.1718373e-07    1.5580426e-09    7.975711e-09
28_45    2.4576567e-09    3.4996597e-06    8.293444e-08    7.390991e-07    1.3630118e-09    8.0007245e-09
29_45    2.0970892e-09    3.7461873e-06    1.1894041e-07    5.769688e-07    1.4179198e-09    8.1776745e-09
30_45    2.0656303e-09    3.8620237e-06    8.997064e-08    6.154511e-07    1.3258898e-09    8.08271e-09
31_45    2.3327635e-09    3.6484628e-06    9.6437354e-08    6.768403e-07    1.3103699e-09    8.410142e-09
32_45    2.2709672e-09    3.5209016e-06    6.822255e-08    6.012274e-07    1.2879511e-09    8.565131e-09
33_45    2.182013e-09    3.6124502e-06    1.3701828e-07    6.2009417e-07    1.545391e-09    7.698175e-09
34_45    2.157316e-09    3.570999e-06    1.0351592e-07    6.865465e-07    1.6608477e-09    7.756914e-09
35_45    2.871997e-09    3.771032e-06    1.3572692e-07    7.7059985e-07    1.3467799e-09    8.071525e-09
36_45    3.260106e-09    3.8531603e-06    8.14312e-08    6.742535e-07    1.0484963e-09    8.286667e-09
37_45    3.311764e-09    3.7808006e-06    8.060746e-08    5.596789e-07    1.2234954e-09    7.762881e-09
38_45    3.5815795e-09    4.585996e-06    1.03596406e-07    7.514149e-07    1.9504198e-09    9.3078745e-09
39_45    3.4599403e-09    7.580411e-06    1.3670953e-07    1.1346201e-06    2.7922609e-09    1.30676066e-08
40_45    3.6339374e-09    9.549867e-06    1.556585e-07    1.3111097e-06    3.1798855e-09    1.7076024e-08
0_46    2.4073459e-09    9.3400095e-06    1.2535874e-07    1.5013102e-06    2.757442e-09    2.563099e-08
1_46    1.7400363e-09    7.365686e-06    1.2116766e-07    1.2723615e-06    1.9325945e-09    2.1178344e-08
2_46    1.6235788e-09    4.612513e-06    1.1660475e-07    8.5356106e-07    1.2017168e-09    1.77867e-08
3_46    1.8696327e-09    4.304193e-06    1.1262641e-07    7.41539e-07    1.902282e-09    1.832671e-08
4_46    2.0523794e-09    4.196873e-06    1.1365715e-07    7.8522226e-07    2.407941e-09    1.9595408e-08
5_46    1.8548387e-09    4.0160508e-06    9.232853e-08    7.462843e-07    2.1653368e-09    2.1622995e-08
6_46    1.9527142e-09    3.9915108e-06    9.020571e-08    6.826443e-07    2.051683e-09    1.832814e-08
7_46    2.2813402e-09    4.1779795e-06    7.0014956e-08    7.4491135e-07    2.7447633e-09    1.5251484e-08
8_46    2.1988316e-09    3.9901443e-06    9.228068e-08    6.2108643e-07    2.5191527e-09    1.2199099e-08
9_46    2.2644264e-09    4.0936884e-06    8.8952724e-08    6.8886123e-07    2.065421e-09    1.054437e-08
10_46    2.5374405e-09    4.2350903e-06    1.6364623e-07    6.8093345e-07    1.3546956e-09    9.505251e-09
11_46    2.6195273e-09    4.3139753e-06    1.1243267e-07    6.5037676e-07    1.2620742e-09    8.986354e-09
12_46    2.3307216e-09    4.5076367e-06    1.05894514e-07    8.868065e-07    1.6680076e-09    8.368559e-09
13_46    2.1278448e-09    4.376763e-06    1.0642788e-07    8.258694e-07    1.8260696e-09    7.869301e-09
14_46    2.183711e-09    4.036848e-06    7.433945e-08    7.7816634e-07    1.7436127e-09    8.580821e-09
15_46    2.6138276e-09    4.0106165e-06    1.10985205e-07    7.0507593e-07    1.5251052e-09    9.262734e-09
16_46    2.0967417e-09    4.3448176e-06    8.894127e-08    6.577106e-07    1.4070712e-09    8.5092156e-09
17_46    2.0708146e-09    4.4621356e-06    1.16205086e-07    7.966044e-07    1.4830637e-09    8.26249e-09
18_46    2.3516205e-09    4.5232136e-06    1.2561563e-07    7.294244e-07    1.9220712e-09    8.361632e-09
19_46    2.0674373e-09    4.440028e-06    1.12296334e-07    6.6530214e-07    2.5800209e-09    7.996644e-09
20_46    1.9207604e-09    4.396767e-06    1.0541912e-07    8.009299e-07    2.5118179e-09    7.3926376e-09
21_46    2.0295738e-09    4.2292127e-06    9.965674e-08    6.9161945e-07    1.6723327e-09    7.802421e-09
22_46    1.8619054e-09    3.9238917e-06    9.560383e-08    6.7373736e-07    1.6240668e-09    8.435201e-09
23_46    1.9585595e-09    3.987978e-06    7.356511e-08    6.9128737e-07    1.5087955e-09    8.801558e-09
24_46    1.8880488e-09    4.1374624e-06    6.893294e-08    6.561334e-07    1.5077457e-09    8.52362e-09
25_46    2.1145563e-09    4.0535347e-06    1.0048315e-07    7.344913e-07    1.84967e-09    8.047601e-09
26_46    1.984359e-09    3.7953546e-06    1.3597682e-07    6.9851774e-07    1.7185842e-09    8.007809e-09
27_46    2.0309898e-09    3.6044153e-06    1.1634343e-07    7.162603e-07    1.5416509e-09    7.7114795e-09
28_46    2.143747e-09    3.6443e-06    1.3040119e-07    8.423774e-07    1.3007105e-09    8.0602485e-09
29_46    2.134111e-09    3.630287e-06    1.0148479e-07    6.7506494e-07    1.4375124e-09    8.353562e-09
30_46    2.077718e-09    3.7590446e-06    9.753405e-08    7.503001e-07    1.6077832e-09    8.766437e-09
31_46    2.5053235e-09    3.7115249e-06    9.38981e-08    7.622487e-07    1.4472821e-09    8.872918e-09
32_46    2.3403535e-09    3.7693142e-06    7.798215e-08    6.1946184e-07    1.4042632e-09    8.719828e-09
33_46    2.3133642e-09    3.9531674e-06    1.1859222e-07    7.069058e-07    1.801467e-09    7.681302e-09
34_46    2.333401e-09    3.7784594e-06    1.2949748e-07    7.192801e-07    1.7614148e-09    7.3455158e-09
35_46    2.506439e-09    3.9732454e-06    1.4971135e-07    7.847273e-07    1.526808e-09    7.67814e-09
36_46    2.7287013e-09    4.0157743e-06    9.6328606e-08    7.513769e-07    1.5216015e-09    8.492294e-09
37_46    3.0024052e-09    3.7800687e-06    9.605183e-08    6.3318356e-07    1.7784788e-09    9.847248e-09
38_46    2.4890396e-09    4.839553e-06    8.301733e-08    8.257543e-07    2.1912163e-09    1.2494559e-08
39_46    2.827881e-09    8.061599e-06    1.6844005e-07    1.2034803e-06    2.585575e-09    1.890574e-08
40_46    3.5336971e-09    1.0133258e-05    1.8804987e-07    1.391047e-06    2.8216876e-09    2.4454172e-08
0_47    3.3943588e-09    9.876421e-06    9.603111e-08    1.3541379e-06    2.8299443e-09    3.105637e-08
1_47    2.6875493e-09    7.79404e-06    9.393599e-08    1.1447199e-06    2.0934041e-09    2.5452879e-08
2_47    2.155285e-09    4.8460724e-06    1.2002195e-07    7.780446e-07    1.3379593e-09    2.157139e-08
3_47    2.279749e-09    4.130792e-06    1.1477119e-07    6.715698e-07    1.901323e-09    2.3019185e-08
4_47    2.503535e-09    4.2276106e-06    1.0599747e-07    6.412581e-07    2.3875573e-09    2.36099e-08
5_47    2.665122e-09    4.1800204e-06    8.271937e-08    6.654761e-07    2.1024034e-09    2.3680526e-08
6_47    2.2891642e-09    3.9957686e-06    1.178504e-07    5.5331566e-07    1.4039856e-09    2.0443265e-08
7_47    2.6381597e-09    4.170276e-06    1.2540097e-07    6.2456587e-07    1.6780851e-09    1.9366663e-08
8_47    2.529632e-09    3.877653e-06    1.01752725e-07    5.518544e-07    1.7501492e-09    1.2832607e-08
9_47    2.6626092e-09    4.0877935e-06    1.3424524e-07    6.1355564e-07    1.6501452e-09    1.0131349e-08
10_47    2.7954243e-09    4.4027583e-06    1.3840163e-07    6.32466e-07    1.1797282e-09    8.938428e-09
11_47    2.7301053e-09    4.3828827e-06    1.1816516e-07    5.857386e-07    1.2661179e-09    8.7436325e-09
12_47    2.9161777e-09    4.472813e-06    8.4364586e-08    8.0713477e-07    1.5395696e-09    8.255244e-09
13_47    2.5235787e-09    4.340473e-06    7.590711e-08    7.484822e-07    1.7732621e-09    8.622584e-09
14_47    2.231252e-09    3.9388815e-06    1.0055739e-07    6.906726e-07    1.5975092e-09    8.780073e-09
15_47    2.7087736e-09    3.979485e-06    9.959609e-08    6.2830253e-07    1.4222779e-09    9.0447045e-09
16_47    2.7894074e-09    4.2726965e-06    9.044609e-08    5.99026e-07    1.3917314e-09    8.616913e-09
17_47    2.6164781e-09    4.1611947e-06    1.3080478e-07    7.5306446e-07    1.2930282e-09    8.3778335e-09
18_47    2.7863511e-09    4.1429867e-06    9.264589e-08    6.407184e-07    1.2027711e-09    8.518806e-09
19_47    2.1693973e-09    4.2438614e-06    1.1748967e-07    6.0492584e-07    1.5526433e-09    8.496038e-09
20_47    2.1362687e-09    4.325838e-06    7.837446e-08    6.9471275e-07    1.6480847e-09    7.977403e-09
21_47    2.3922082e-09    4.3236455e-06    8.4735056e-08    6.092591e-07    1.4263601e-09    7.723912e-09
22_47    2.0960433e-09    4.185326e-06    9.4048026e-08    5.894496e-07    1.4427535e-09    8.51058e-09
23_47    1.9802566e-09    4.1108005e-06    9.273533e-08    6.0474525e-07    1.3184145e-09    9.026946e-09
24_47    2.0810662e-09    4.106704e-06    1.205598e-07    5.964825e-07    1.2334288e-09    8.439883e-09
25_47    2.2560336e-09    3.848638e-06    1.03262444e-07    6.843701e-07    1.3636652e-09    8.0778015e-09
26_47    2.481887e-09    3.8743524e-06    1.706646e-07    6.0305734e-07    1.5349966e-09    8.318998e-09
27_47    3.0120892e-09    3.8774133e-06    1.0114178e-07    6.683731e-07    1.5154885e-09    8.4359995e-09
28_47    2.9812046e-09    3.9016536e-06    8.376551e-08    7.2093565e-07    1.3480069e-09    8.976066e-09
29_47    2.653613e-09    3.5448238e-06    7.0615336e-08    5.716668e-07    1.2363935e-09    8.573787e-09
30_47    2.2793187e-09    3.585794e-06    1.0355122e-07    6.417535e-07    1.2892909e-09    9.303977e-09
31_47    2.5034521e-09    3.69382e-06    7.052162e-08    6.3210575e-07    1.2449093e-09    9.386291e-09
32_47    2.4861109e-09    4.01856e-06    6.827894e-08    5.368305e-07    1.2316065e-09    8.796071e-09
33_47    2.011417e-09    4.380128e-06    1.1554891e-07    6.3035463e-07    1.620729e-09    8.242536e-09
34_47    2.205945e-09    4.2137585e-06    1.0775366e-07    6.5304965e-07    1.3080006e-09    8.474378e-09
35_47    2.3829385e-09    4.1406174e-06    1.2498457e-07    6.917987e-07    1.000874e-09    9.0621315e-09
36_47    3.2460425e-09    4.040989e-06    9.05805e-08    6.5634396e-07    1.2446727e-09    1.04419735e-08
37_47    3.618808e-09    3.9295273e-06    9.852219e-08    5.7509914e-07    2.0426063e-09    1.3779132e-08
38_47    3.113767e-09    4.9086993e-06    1.0071274e-07    7.2774196e-07    2.4604674e-09    1.9378668e-08
39_47    3.649068e-09    8.019744e-06    1.8837063e-07    1.0026433e-06    2.3935238e-09    3.155251e-08
40_47    4.7340416e-09    1.0011394e-05    2.0187855e-07    1.1624451e-06    2.3332385e-09    4.1968907e-08
0_48    4.1060333e-09    1.0449656e-05    1.0055439e-07    1.4338449e-06    3.249249e-09    3.7185373e-08
1_48    3.3707275e-09    8.266637e-06    9.727635e-08    1.2022028e-06    2.6272748e-09    2.91058e-08
2_48    2.335349e-09    5.0336325e-06    1.3803299e-07    8.184333e-07    1.964074e-09    2.4436519e-08
3_48    2.325287e-09    4.2246716e-06    1.3932124e-07    7.5951516e-07    2.124676e-09    2.695572e-08
4_48    3.184775e-09    4.3360856e-06    1.102608e-07    7.0158785e-07    2.2249858e-09    2.7261972e-08
5_48    3.753915e-09    4.2766674e-06    8.021227e-08    6.700499e-07    2.1167759e-09    2.1714387e-08
6_48    2.5034677e-09    3.9846846e-06    1.1393927e-07    6.073782e-07    1.4337923e-09    2.8283184e-08
7_48    2.4889433e-09    4.0157784e-06    1.03446034e-07    6.579345e-07    1.2275007e-09    2.3462569e-08
8_48    2.3602196e-09    3.8186135e-06    8.809537e-08    5.55811e-07    1.4445987e-09    1.46337245e-08
9_48    2.7995124e-09    4.229825e-06    1.4257692e-07    6.368642e-07    1.450743e-09    1.1266333e-08
10_48    2.9781675e-09    4.590644e-06    1.3258993e-07    6.65818e-07    1.1964033e-09    9.360715e-09
11_48    2.5588713e-09    4.587554e-06    1.3286203e-07    6.206975e-07    1.3441993e-09    9.2128e-09
12_48    2.301636e-09    4.52537e-06    8.168072e-08    8.26765e-07    1.5310234e-09    8.082107e-09
13_48    2.291308e-09    4.125892e-06    8.797929e-08    7.539175e-07    1.4303237e-09    7.976767e-09
14_48    2.7466298e-09    3.8433795e-06    9.6340095e-08    7.3194843e-07    1.3561691e-09    8.164604e-09
15_48    3.1172809e-09    4.1946905e-06    7.9099436e-08    6.818635e-07    1.2748714e-09    8.967868e-09
16_48    3.238099e-09    4.289047e-06    8.487463e-08    6.399954e-07    1.2027034e-09    9.3651344e-09
17_48    2.9462095e-09    4.04602e-06    1.18074105e-07    7.4133465e-07    1.3142767e-09    9.061614e-09
18_48    2.8640448e-09    3.9295387e-06    1.6871296e-07    6.3987426e-07    7.847019e-10    8.376581e-09
19_48    2.7014129e-09    3.9054867e-06    1.0703203e-07    6.14507e-07    1.175268e-09    8.404523e-09
20_48    2.3014908e-09    4.0200734e-06    9.607817e-08    7.20234e-07    1.0785887e-09    7.8642195e-09
21_48    2.1994788e-09    4.067819e-06    9.935409e-08    6.5386513e-07    9.026485e-10    7.25966e-09
22_48    2.4169775e-09    4.1112885e-06    1.0743303e-07    6.165892e-07    1.0161201e-09    7.669525e-09
23_48    2.5399431e-09    3.9938795e-06    1.218303e-07    6.364826e-07    1.019536e-09    8.2094775e-09
24_48    2.5677902e-09    4.2150236e-06    1.1819414e-07    6.307713e-07    9.567735e-10    9.022697e-09
25_48    2.5250606e-09    3.7811128e-06    9.5788984e-08    7.2421494e-07    1.2817204e-09    9.045235e-09
26_48    2.3240123e-09    3.7290047e-06    1.1913466e-07    6.5771275e-07    1.8114158e-09    9.091805e-09
27_48    2.6472888e-09    3.86486e-06    1.2691454e-07    7.211749e-07    1.4478334e-09    9.224375e-09
28_48    3.0240637e-09    3.8404733e-06    1.17017926e-07    7.654858e-07    1.3785475e-09    9.992017e-09
29_48    2.9201632e-09    3.5977232e-06    8.314188e-08    5.965741e-07    1.5068397e-09    9.456246e-09
30_48    2.8302558e-09    3.6975055e-06    9.764898e-08    6.5755125e-07    1.3655806e-09    9.441539e-09
31_48    2.7027105e-09    3.7910595e-06    8.3387704e-08    6.415219e-07    1.3141672e-09    9.421928e-09
32_48    2.4184654e-09    3.9913375e-06    1.01773395e-07    5.860242e-07    1.3231172e-09    8.389329e-09
33_48    2.5859048e-09    4.228422e-06    1.2500867e-07    6.834509e-07    1.7124558e-09    8.282163e-09
34_48    2.8510365e-09    4.072525e-06    1.5049217e-07    6.854327e-07    1.423696e-09    8.643183e-09
35_48    3.0711382e-09    4.0874866e-06    1.1926276e-07    6.906064e-07    1.2977236e-09    8.877844e-09
36_48    4.145458e-09    4.074791e-06    1.4704572e-07    6.886237e-07    1.3589323e-09    1.039179e-08
37_48    5.1452447e-09    3.9091533e-06    9.143085e-08    5.924941e-07    2.1659396e-09    1.37315865e-08
38_48    4.0393577e-09    4.8589804e-06    7.907101e-08    7.8427877e-07    2.8075897e-09    2.062613e-08
39_48    3.1505993e-09    7.646166e-06    1.4848672e-07    1.1116097e-06    3.0521627e-09    3.4519545e-08
40_48    3.3874983e-09    9.540301e-06    1.5598063e-07    1.2761335e-06    3.2021878e-09    4.6350902e-08
0_49    3.3508976e-09    9.531421e-06    8.51813e-08    1.4761421e-06    3.2114675e-09    nan
1_49    2.6643177e-09    7.532303e-06    8.392678e-08    1.2302407e-06    2.78092e-09    nan
2_49    1.966626e-09    4.5936013e-06    1.5407541e-07    8.13367e-07    2.4768276e-09    nan
3_49    1.8489134e-09    3.917849e-06    1.1260914e-07    7.758438e-07    2.4945337e-09    nan
4_49    2.7187765e-09    4.0580903e-06    1.081921e-07    6.942447e-07    2.1184705e-09    nan
5_49    3.368119e-09    4.105832e-06    1.0438101e-07    7.0230845e-07    2.0002007e-09    3.915896e-08
6_49    2.7743543e-09    3.7675977e-06    9.4375324e-08    6.6801545e-07    1.8667072e-09    3.36742e-08
7_49    2.314803e-09    3.7558561e-06    1.1976809e-07    6.760775e-07    2.0250648e-09    2.6305631e-08
8_49    1.7654941e-09    3.6839187e-06    1.08725985e-07    5.774856e-07    2.0144797e-09    1.6582954e-08
9_49    1.9038142e-09    4.0945206e-06    1.066297e-07    6.24331e-07    1.6184403e-09    1.1834849e-08
10_49    2.2393722e-09    4.3179775e-06    1.12500466e-07    6.4818175e-07    1.3296879e-09    9.7425366e-09
11_49    2.1274793e-09    4.3545306e-06    1.0869118e-07    6.140127e-07    1.375973e-09    9.419185e-09
12_49    2.1371078e-09    4.3499854e-06    1.1821287e-07    8.4816764e-07    1.253415e-09    8.7422e-09
13_49    2.0957884e-09    4.0056925e-06    1.11356115e-07    7.945634e-07    1.2103959e-09    8.435493e-09
14_49    2.4528635e-09    3.7369282e-06    8.166041e-08    8.0825765e-07    1.2509361e-09    8.57047e-09
15_49    3.1771108e-09    3.9272663e-06    9.487316e-08    7.1844727e-07    1.2750287e-09    9.5061505e-09
16_49    3.3559628e-09    3.8426997e-06    8.929954e-08    6.4169376e-07    1.7213201e-09    1.0204435e-08
17_49    3.4875574e-09    3.7779212e-06    1.3565221e-07    6.980024e-07    1.9855586e-09    9.535281e-09
18_49    2.7669185e-09    3.7153143e-06    1.3235501e-07    6.357527e-07    1.3749539e-09    9.20879e-09
19_49    2.0120752e-09    3.6532906e-06    1.3321107e-07    5.723258e-07    1.5705104e-09    9.200917e-09
20_49    2.0670656e-09    3.6378603e-06    1.0743001e-07    6.7659954e-07    1.3008294e-09    8.695591e-09
21_49    2.2088384e-09    3.6933066e-06    9.267638e-08    6.3289156e-07    9.591472e-10    8.379601e-09
22_49    1.9056952e-09    3.7441855e-06    5.589992e-08    6.1752587e-07    1.090883e-09    8.3275244e-09
23_49    2.4330298e-09    3.7422758e-06    1.0229612e-07    6.594714e-07    1.1490319e-09    8.698805e-09
24_49    2.8538392e-09    4.109553e-06    1.01400744e-07    6.500066e-07    1.3274902e-09    9.520385e-09
25_49    2.2623987e-09    3.934698e-06    9.924839e-08    7.0531513e-07    1.6623648e-09    8.79615e-09
26_49    1.8146696e-09    3.73569e-06    1.06387084e-07    6.519329e-07    1.7840411e-09    8.457068e-09
27_49    2.1254645e-09    3.8332455e-06    2.042661e-07    6.748387e-07    1.3163167e-09    8.845408e-09
28_49    2.3062026e-09    3.6567099e-06    1.0262675e-07    7.8844425e-07    1.4186639e-09    1.024174e-08
29_49    2.0639441e-09    3.697119e-06    8.625231e-08    6.233953e-07    1.9594977e-09    1.0671983e-08
30_49    2.147563e-09    3.7809414e-06    1.1348142e-07    6.706278e-07    1.9453532e-09    1.0150072e-08
31_49    2.5855433e-09    3.661858e-06    1.1522074e-07    6.4793915e-07    1.7283732e-09    9.326268e-09
32_49    3.013483e-09    3.7018053e-06    9.4262816e-08    5.8928555e-07    1.5461219e-09    8.764852e-09
33_49    2.9475733e-09    3.9378565e-06    1.3377915e-07    7.236319e-07    1.8865665e-09    7.94943e-09
34_49    2.978169e-09    3.7517696e-06    1.4086518e-07    6.5743905e-07    2.1138975e-09    7.738384e-09
35_49    3.0065528e-09    3.7060213e-06    1.3130123e-07    6.865401e-07    1.6272947e-09    8.309019e-09
36_49    2.772968e-09    3.7795278e-06    1.2820693e-07    7.0946436e-07    1.3500853e-09    1.0031674e-08
37_49    3.1769343e-09    3.8413114e-06    8.6586276e-08    6.116668e-07    1.8834152e-09    1.2695208e-08
38_49    2.7621594e-09    4.840506e-06    7.193297e-08    7.8321557e-07    2.0433517e-09    1.8883105e-08
39_49    2.7043439e-09    7.666895e-06    1.7602292e-07    1.1311494e-06    2.134912e-09    3.3081612e-08
40_49    3.4929841e-09    9.581658e-06    1.813426e-07    1.2909386e-06    2.2150592e-09    4.5003652e-08
0_50    3.2059986e-09    9.321481e-06    1.3037082e-07    1.3623758e-06    2.7376708e-09    nan
1_50    2.648972e-09    7.384983e-06    1.2185387e-07    1.1395163e-06    2.4147437e-09    nan
2_50    2.2583906e-09    4.5958777e-06    9.815678e-08    7.795748e-07    2.2335598e-09    nan
3_50    2.2488018e-09    3.884169e-06    1.2819184e-07    7.209369e-07    2.3782953e-09    nan
4_50    2.450554e-09    4.0011796e-06    8.817946e-08    6.5301236e-07    2.2340312e-09    nan
5_50    2.855922e-09    3.9219235e-06    1.2726666e-07    7.500468e-07    2.0823527e-09    3.669601e-08
6_50    2.2499946e-09    3.642533e-06    9.482599e-08    6.3951325e-07    2.1525286e-09    3.1418708e-08
7_50    2.5733815e-09    3.8349317e-06    1.18631924e-07    6.4806767e-07    2.905312e-09    2.5086834e-08
8_50    2.5466085e-09    3.952269e-06    9.056504e-08    5.707606e-07    2.4465476e-09    1.7545485e-08
9_50    2.1372535e-09    3.9410206e-06    1.2875242e-07    5.911624e-07    1.4474587e-09    1.3053184e-08
10_50    1.8699453e-09    3.8354365e-06    1.2393848e-07    6.293333e-07    1.2370858e-09    9.913851e-09
11_50    2.1082196e-09    3.932999e-06    1.14303575e-07    5.929661e-07    1.5733285e-09    8.985246e-09
12_50    2.052187e-09    4.0198947e-06    8.862627e-08    7.766055e-07    1.3804472e-09    8.519674e-09
13_50    1.9746265e-09    4.05308e-06    9.9752725e-08    7.5534433e-07    1.1899774e-09    8.811324e-09
14_50    1.9679103e-09    3.964861e-06    1.2889086e-07    7.2870637e-07    1.3531277e-09    9.6431565e-09
15_50    2.4126916e-09    3.837038e-06    7.860629e-08    6.557876e-07    1.4526024e-09    9.995494e-09
16_50    2.6471516e-09    3.703545e-06    8.039111e-08    6.1722693e-07    1.5769065e-09    9.66367e-09
17_50    2.849246e-09    3.6658914e-06    1.1062697e-07    6.569758e-07    1.6617941e-09    9.082912e-09
18_50    2.556957e-09    3.7446432e-06    1.507851e-07    5.7394845e-07    1.5835113e-09    8.968511e-09
19_50    2.0641564e-09    3.8370904e-06    7.481949e-08    5.577731e-07    1.8380825e-09    9.425402e-09
20_50    2.2117017e-09    3.7766376e-06    1.18865984e-07    6.8238325e-07    1.6403111e-09    9.6158415e-09
21_50    2.2110045e-09    3.7525738e-06    1.3419306e-07    5.9658925e-07    1.1633303e-09    8.954254e-09
22_50    2.046251e-09    3.7785926e-06    1.1230572e-07    6.0785015e-07    1.3691741e-09    9.103101e-09
23_50    2.1096984e-09    3.7592124e-06    9.067444e-08    6.4615165e-07    1.3263133e-09    9.599687e-09
