n,ell,line,a0_best,a1_best,target_best
25,14,13c_o_j9__j8,3.0,0.01,
25,15,13c_o_j10__j9,3.0,0.01,
25,16,13c_o_j11__j10,3.0,0.01,
25,17,13c_o_j12__j11,3.0,0.01,
25,18,13c_o_j13__j12,3.0,0.01,
25,19,c_el3p_j1__el3p_j0,3.0,0.01,
25,20,c_el3p_j2__el3p_j1,3.0,0.01,
26,0,co_v0_j4__v0_j3,3.0,0.01,
26,1,co_v0_j5__v0_j4,3.0,0.01,
26,2,co_v0_j6__v0_j5,3.0,0.01,
26,3,co_v0_j7__v0_j6,3.0,0.01,
26,4,co_v0_j8__v0_j7,3.0,0.01,
26,5,co_v0_j9__v0_j8,3.0,0.01,
26,6,co_v0_j10__v0_j9,3.0,0.01,
26,7,co_v0_j11__v0_j10,3.0,0.01,
26,8,co_v0_j12__v0_j11,3.0,0.01,
26,9,co_v0_j13__v0_j12,3.0,0.01,
26,10,13c_o_j5__j4,3.0,0.01,
26,11,13c_o_j6__j5,3.0,0.01,
26,12,13c_o_j7__j6,3.0,0.01,
26,13,13c_o_j8__j7,3.0,0.01,
26,14,13c_o_j9__j8,3.0,0.01,
26,15,13c_o_j10__j9,3.0,0.01,
26,16,13c_o_j11__j10,3.0,0.01,
26,17,13c_o_j12__j11,3.0,0.01,
26,18,13c_o_j13__j12,3.0,0.01,
26,19,c_el3p_j1__el3p_j0,3.0,0.01,
26,20,c_el3p_j2__el3p_j1,3.0,0.01,
27,0,co_v0_j4__v0_j3,3.0,0.01,
27,1,co_v0_j5__v0_j4,3.0,0.01,
27,2,co_v0_j6__v0_j5,3.0,0.01,
27,3,co_v0_j7__v0_j6,3.0,0.01,
27,4,co_v0_j8__v0_j7,3.0,0.01,
27,5,co_v0_j9__v0_j8,3.0,0.01,
27,6,co_v0_j10__v0_j9,3.0,0.01,
27,7,co_v0_j11__v0_j10,3.0,0.01,
27,8,co_v0_j12__v0_j11,3.0,0.01,
27,9,co_v0_j13__v0_j12,3.0,0.01,
27,10,13c_o_j5__j4,3.0,0.01,
27,11,13c_o_j6__j5,3.0,0.01,
27,12,13c_o_j7__j6,3.0,0.01,
27,13,13c_o_j8__j7,3.0,0.01,
27,14,13c_o_j9__j8,3.0,0.01,
27,15,13c_o_j10__j9,3.0,0.01,
27,16,13c_o_j11__j10,3.0,0.01,
27,17,13c_o_j12__j11,3.0,0.01,
27,18,13c_o_j13__j12,3.0,0.01,
27,19,c_el3p_j1__el3p_j0,3.0,0.01,
27,20,c_el3p_j2__el3p_j1,3.0,0.01,
28,0,co_v0_j4__v0_j3,3.0,0.01,
28,1,co_v0_j5__v0_j4,3.0,0.01,
28,2,co_v0_j6__v0_j5,3.0,0.01,
28,3,co_v0_j7__v0_j6,3.0,0.01,
28,4,co_v0_j8__v0_j7,3.0,0.01,
28,5,co_v0_j9__v0_j8,3.0,0.01,
28,6,co_v0_j10__v0_j9,3.0,0.01,
28,7,co_v0_j11__v0_j10,3.0,0.01,
28,8,co_v0_j12__v0_j11,3.0,0.01,
28,9,co_v0_j13__v0_j12,3.0,0.01,
28,10,13c_o_j5__j4,3.0,0.01,
28,11,13c_o_j6__j5,3.0,0.01,
28,12,13c_o_j7__j6,3.0,0.01,
28,13,13c_o_j8__j7,3.0,0.01,
28,14,13c_o_j9__j8,3.0,0.01,
28,15,13c_o_j10__j9,3.0,0.01,
28,16,13c_o_j11__j10,3.0,0.01,
28,17,13c_o_j12__j11,3.0,0.01,
28,18,13c_o_j13__j12,3.0,0.01,
28,19,c_el3p_j1__el3p_j0,3.0,0.01,
28,20,c_el3p_j2__el3p_j1,3.0,0.01,
29,0,co_v0_j4__v0_j3,3.0,0.01,
29,1,co_v0_j5__v0_j4,3.0,0.01,
29,2,co_v0_j6__v0_j5,3.0,0.01,
29,3,co_v0_j7__v0_j6,3.0,0.01,
29,4,co_v0_j8__v0_j7,3.0,0.01,
29,5,co_v0_j9__v0_j8,3.0,0.01,
29,6,co_v0_j10__v0_j9,3.0,0.01,
29,7,co_v0_j11__v0_j10,3.0,0.01,
29,8,co_v0_j12__v0_j11,3.0,0.01,
29,9,co_v0_j13__v0_j12,3.0,0.01,
29,10,13c_o_j5__j4,3.0,0.01,
29,11,13c_o_j6__j5,3.0,0.01,
29,12,13c_o_j7__j6,3.0,0.01,
29,13,13c_o_j8__j7,3.0,0.01,
29,14,13c_o_j9__j8,3.0,0.01,
29,15,13c_o_j10__j9,3.0,0.01,
29,16,13c_o_j11__j10,3.0,0.01,
29,17,13c_o_j12__j11,3.0,0.01,
29,18,13c_o_j13__j12,3.0,0.01,
29,19,c_el3p_j1__el3p_j0,3.0,0.01,
29,20,c_el3p_j2__el3p_j1,3.0,0.01,
30,0,co_v0_j4__v0_j3,3.0,0.01,
30,1,co_v0_j5__v0_j4,3.0,0.01,
30,2,co_v0_j6__v0_j5,3.0,0.01,
30,3,co_v0_j7__v0_j6,3.0,0.01,
30,4,co_v0_j8__v0_j7,3.0,0.01,
30,5,co_v0_j9__v0_j8,3.0,0.01,
30,6,co_v0_j10__v0_j9,3.0,0.01,
30,7,co_v0_j11__v0_j10,3.0,0.01,
30,8,co_v0_j12__v0_j11,3.0,0.01,
30,9,co_v0_j13__v0_j12,3.0,0.01,
30,10,13c_o_j5__j4,3.0,0.01,
30,11,13c_o_j6__j5,3.0,0.01,
30,12,13c_o_j7__j6,3.0,0.01,
30,13,13c_o_j8__j7,3.0,0.01,
30,14,13c_o_j9__j8,3.0,0.01,
30,15,13c_o_j10__j9,3.0,0.01,
30,16,13c_o_j11__j10,3.0,0.01,
30,17,13c_o_j12__j11,3.0,0.01,
30,18,13c_o_j13__j12,3.0,0.01,
30,19,c_el3p_j1__el3p_j0,3.0,0.01,
30,20,c_el3p_j2__el3p_j1,3.0,0.01,
31,0,co_v0_j4__v0_j3,3.0,0.01,
31,1,co_v0_j5__v0_j4,3.0,0.01,
31,2,co_v0_j6__v0_j5,3.0,0.01,
31,3,co_v0_j7__v0_j6,3.0,0.01,
31,4,co_v0_j8__v0_j7,3.0,0.01,
31,5,co_v0_j9__v0_j8,3.0,0.01,
31,6,co_v0_j10__v0_j9,3.0,0.01,
31,7,co_v0_j11__v0_j10,3.0,0.01,
31,8,co_v0_j12__v0_j11,3.0,0.01,
31,9,co_v0_j13__v0_j12,3.0,0.01,
31,10,13c_o_j5__j4,3.0,0.01,
31,11,13c_o_j6__j5,3.0,0.01,
31,12,13c_o_j7__j6,3.0,0.01,
31,13,13c_o_j8__j7,3.0,0.01,
31,14,13c_o_j9__j8,3.0,0.01,
31,15,13c_o_j10__j9,3.0,0.01,
31,16,13c_o_j11__j10,3.0,0.01,
31,17,13c_o_j12__j11,3.0,0.01,
31,18,13c_o_j13__j12,3.0,0.01,
31,19,c_el3p_j1__el3p_j0,3.0,0.01,
31,20,c_el3p_j2__el3p_j1,3.0,0.01,
32,0,co_v0_j4__v0_j3,3.0,0.01,
32,1,co_v0_j5__v0_j4,3.0,0.01,
32,2,co_v0_j6__v0_j5,3.0,0.01,
32,3,co_v0_j7__v0_j6,3.0,0.01,
32,4,co_v0_j8__v0_j7,3.0,0.01,
32,5,co_v0_j9__v0_j8,3.0,0.01,
32,6,co_v0_j10__v0_j9,3.0,0.01,
32,7,co_v0_j11__v0_j10,3.0,0.01,
32,8,co_v0_j12__v0_j11,3.0,0.01,
32,9,co_v0_j13__v0_j12,3.0,0.01,
32,10,13c_o_j5__j4,3.0,0.01,
32,11,13c_o_j6__j5,3.0,0.01,
32,12,13c_o_j7__j6,3.0,0.01,
32,13,13c_o_j8__j7,3.0,0.01,
32,14,13c_o_j9__j8,3.0,0.01,
32,15,13c_o_j10__j9,3.0,0.01,
32,16,13c_o_j11__j10,3.0,0.01,
32,17,13c_o_j12__j11,3.0,0.01,
32,18,13c_o_j13__j12,3.0,0.01,
32,19,c_el3p_j1__el3p_j0,3.0,0.01,
32,20,c_el3p_j2__el3p_j1,3.0,0.01,
33,0,co_v0_j4__v0_j3,3.0,0.01,
33,1,co_v0_j5__v0_j4,3.0,0.01,
33,2,co_v0_j6__v0_j5,3.0,0.01,
33,3,co_v0_j7__v0_j6,3.0,0.01,
33,4,co_v0_j8__v0_j7,3.0,0.01,
33,5,co_v0_j9__v0_j8,3.0,0.01,
33,6,co_v0_j10__v0_j9,3.0,0.01,
33,7,co_v0_j11__v0_j10,3.0,0.01,
33,8,co_v0_j12__v0_j11,3.0,0.01,
33,9,co_v0_j13__v0_j12,3.0,0.01,
33,10,13c_o_j5__j4,3.0,0.01,
33,11,13c_o_j6__j5,3.0,0.01,
33,12,13c_o_j7__j6,3.0,0.01,
33,13,13c_o_j8__j7,3.0,0.01,
33,14,13c_o_j9__j8,3.0,0.01,
33,15,13c_o_j10__j9,3.0,0.01,
33,16,13c_o_j11__j10,3.0,0.01,
33,17,13c_o_j12__j11,3.0,0.01,
33,18,13c_o_j13__j12,3.0,0.01,
33,19,c_el3p_j1__el3p_j0,3.0,0.01,
33,20,c_el3p_j2__el3p_j1,3.0,0.01,
34,0,co_v0_j4__v0_j3,3.0,0.01,
34,1,co_v0_j5__v0_j4,3.0,0.01,
34,2,co_v0_j6__v0_j5,3.0,0.01,
34,3,co_v0_j7__v0_j6,3.0,0.01,
34,4,co_v0_j8__v0_j7,3.0,0.01,
34,5,co_v0_j9__v0_j8,3.0,0.01,
34,6,co_v0_j10__v0_j9,3.0,0.01,
34,7,co_v0_j11__v0_j10,3.0,0.01,
34,8,co_v0_j12__v0_j11,3.0,0.01,
34,9,co_v0_j13__v0_j12,3.0,0.01,
34,10,13c_o_j5__j4,3.0,0.01,
34,11,13c_o_j6__j5,3.0,0.01,
34,12,13c_o_j7__j6,3.0,0.01,
34,13,13c_o_j8__j7,3.0,0.01,
34,14,13c_o_j9__j8,3.0,0.01,
34,15,13c_o_j10__j9,3.0,0.01,
34,16,13c_o_j11__j10,3.0,0.01,
34,17,13c_o_j12__j11,3.0,0.01,
34,18,13c_o_j13__j12,3.0,0.01,
34,19,c_el3p_j1__el3p_j0,3.0,0.01,
34,20,c_el3p_j2__el3p_j1,3.0,0.01,
35,0,co_v0_j4__v0_j3,3.0,0.01,
35,1,co_v0_j5__v0_j4,3.0,0.01,
35,2,co_v0_j6__v0_j5,3.0,0.01,
35,3,co_v0_j7__v0_j6,3.0,0.01,
35,4,co_v0_j8__v0_j7,3.0,0.01,
35,5,co_v0_j9__v0_j8,3.0,0.01,
35,6,co_v0_j10__v0_j9,3.0,0.01,
35,7,co_v0_j11__v0_j10,3.0,0.01,
35,8,co_v0_j12__v0_j11,3.0,0.01,
35,9,co_v0_j13__v0_j12,3.0,0.01,
35,10,13c_o_j5__j4,3.0,0.01,
35,11,13c_o_j6__j5,3.0,0.01,
35,12,13c_o_j7__j6,3.0,0.01,
35,13,13c_o_j8__j7,3.0,0.01,
35,14,13c_o_j9__j8,3.0,0.01,
35,15,13c_o_j10__j9,3.0,0.01,
35,16,13c_o_j11__j10,3.0,0.01,
35,17,13c_o_j12__j11,3.0,0.01,
35,18,13c_o_j13__j12,3.0,0.01,
35,19,c_el3p_j1__el3p_j0,3.0,0.01,
35,20,c_el3p_j2__el3p_j1,3.0,0.01,
36,0,co_v0_j4__v0_j3,3.0,0.01,
36,1,co_v0_j5__v0_j4,3.0,0.01,
36,2,co_v0_j6__v0_j5,3.0,0.01,
36,3,co_v0_j7__v0_j6,3.0,0.01,
36,4,co_v0_j8__v0_j7,3.0,0.01,
36,5,co_v0_j9__v0_j8,3.0,0.01,
36,6,co_v0_j10__v0_j9,3.0,0.01,
36,7,co_v0_j11__v0_j10,3.0,0.01,
36,8,co_v0_j12__v0_j11,3.0,0.01,
36,9,co_v0_j13__v0_j12,3.0,0.01,
36,10,13c_o_j5__j4,3.0,0.01,
36,11,13c_o_j6__j5,3.0,0.01,
36,12,13c_o_j7__j6,3.0,0.01,
36,13,13c_o_j8__j7,3.0,0.01,
36,14,13c_o_j9__j8,3.0,0.01,
36,15,13c_o_j10__j9,3.0,0.01,
36,16,13c_o_j11__j10,3.0,0.01,
36,17,13c_o_j12__j11,3.0,0.01,
36,18,13c_o_j13__j12,3.0,0.01,
36,19,c_el3p_j1__el3p_j0,3.0,0.01,
36,20,c_el3p_j2__el3p_j1,3.0,0.01,
37,0,co_v0_j4__v0_j3,3.0,0.01,
37,1,co_v0_j5__v0_j4,3.0,0.01,
37,2,co_v0_j6__v0_j5,3.0,0.01,
37,3,co_v0_j7__v0_j6,3.0,0.01,
37,4,co_v0_j8__v0_j7,3.0,0.01,
37,5,co_v0_j9__v0_j8,3.0,0.01,
37,6,co_v0_j10__v0_j9,3.0,0.01,
37,7,co_v0_j11__v0_j10,3.0,0.01,
37,8,co_v0_j12__v0_j11,3.0,0.01,
37,9,co_v0_j13__v0_j12,3.0,0.01,
37,10,13c_o_j5__j4,3.0,0.01,
37,11,13c_o_j6__j5,3.0,0.01,
37,12,13c_o_j7__j6,3.0,0.01,
37,13,13c_o_j8__j7,3.0,0.01,
37,14,13c_o_j9__j8,3.0,0.01,
37,15,13c_o_j10__j9,3.0,0.01,
37,16,13c_o_j11__j10,3.0,0.01,
37,17,13c_o_j12__j11,3.0,0.01,
37,18,13c_o_j13__j12,3.0,0.01,
37,19,c_el3p_j1__el3p_j0,3.0,0.01,
37,20,c_el3p_j2__el3p_j1,3.0,0.01,
38,0,co_v0_j4__v0_j3,3.0,0.01,
38,1,co_v0_j5__v0_j4,3.0,0.01,
38,2,co_v0_j6__v0_j5,3.0,0.01,
38,3,co_v0_j7__v0_j6,3.0,0.01,
38,4,co_v0_j8__v0_j7,3.0,0.01,
38,5,co_v0_j9__v0_j8,3.0,0.01,
38,6,co_v0_j10__v0_j9,3.0,0.01,
38,7,co_v0_j11__v0_j10,3.0,0.01,
38,8,co_v0_j12__v0_j11,3.0,0.01,
38,9,co_v0_j13__v0_j12,3.0,0.01,
38,10,13c_o_j5__j4,3.0,0.01,
38,11,13c_o_j6__j5,3.0,0.01,
38,12,13c_o_j7__j6,3.0,0.01,
38,13,13c_o_j8__j7,3.0,0.01,
38,14,13c_o_j9__j8,3.0,0.01,
38,15,13c_o_j10__j9,3.0,0.01,
38,16,13c_o_j11__j10,3.0,0.01,
38,17,13c_o_j12__j11,3.0,0.01,
38,18,13c_o_j13__j12,3.0,0.01,
38,19,c_el3p_j1__el3p_j0,3.0,0.01,
38,20,c_el3p_j2__el3p_j1,3.0,0.01,
39,0,co_v0_j4__v0_j3,3.0,0.01,
39,1,co_v0_j5__v0_j4,3.0,0.01,
39,2,co_v0_j6__v0_j5,3.0,0.01,
39,3,co_v0_j7__v0_j6,3.0,0.01,
39,4,co_v0_j8__v0_j7,3.0,0.01,
39,5,co_v0_j9__v0_j8,3.0,0.01,
39,6,co_v0_j10__v0_j9,3.0,0.01,
39,7,co_v0_j11__v0_j10,3.0,0.01,
39,8,co_v0_j12__v0_j11,3.0,0.01,
39,9,co_v0_j13__v0_j12,3.0,0.01,
39,10,13c_o_j5__j4,3.0,0.01,
39,11,13c_o_j6__j5,3.0,0.01,
39,12,13c_o_j7__j6,3.0,0.01,
39,13,13c_o_j8__j7,3.0,0.01,
39,14,13c_o_j9__j8,3.0,0.01,
39,15,13c_o_j10__j9,3.0,0.01,
39,16,13c_o_j11__j10,3.0,0.01,
39,17,13c_o_j12__j11,3.0,0.01,
39,18,13c_o_j13__j12,3.0,0.01,
39,19,c_el3p_j1__el3p_j0,3.0,0.01,
39,20,c_el3p_j2__el3p_j1,3.0,0.01,
40,0,co_v0_j4__v0_j3,3.0,0.01,
40,1,co_v0_j5__v0_j4,3.0,0.01,
40,2,co_v0_j6__v0_j5,3.0,0.01,
40,3,co_v0_j7__v0_j6,3.0,0.01,
40,4,co_v0_j8__v0_j7,3.0,0.01,
40,5,co_v0_j9__v0_j8,3.0,0.01,
40,6,co_v0_j10__v0_j9,3.0,0.01,
40,7,co_v0_j11__v0_j10,3.0,0.01,
40,8,co_v0_j12__v0_j11,3.0,0.01,
40,9,co_v0_j13__v0_j12,3.0,0.01,
40,10,13c_o_j5__j4,3.0,0.01,
40,11,13c_o_j6__j5,3.0,0.01,
40,12,13c_o_j7__j6,3.0,0.01,
40,13,13c_o_j8__j7,3.0,0.01,
40,14,13c_o_j9__j8,3.0,0.01,
40,15,13c_o_j10__j9,3.0,0.01,
40,16,13c_o_j11__j10,3.0,0.01,
40,17,13c_o_j12__j11,3.0,0.01,
40,18,13c_o_j13__j12,3.0,0.01,
40,19,c_el3p_j1__el3p_j0,3.0,0.01,
40,20,c_el3p_j2__el3p_j1,3.0,0.01,
41,0,co_v0_j4__v0_j3,3.0,0.01,
41,1,co_v0_j5__v0_j4,3.0,0.01,
41,2,co_v0_j6__v0_j5,3.0,0.01,
41,3,co_v0_j7__v0_j6,3.0,0.01,
41,4,co_v0_j8__v0_j7,3.0,0.01,
41,5,co_v0_j9__v0_j8,3.0,0.01,
41,6,co_v0_j10__v0_j9,3.0,0.01,
41,7,co_v0_j11__v0_j10,3.0,0.01,
41,8,co_v0_j12__v0_j11,3.0,0.01,
41,9,co_v0_j13__v0_j12,3.0,0.01,
41,10,13c_o_j5__j4,3.0,0.01,
41,11,13c_o_j6__j5,3.0,0.01,
41,12,13c_o_j7__j6,3.0,0.01,
41,13,13c_o_j8__j7,3.0,0.01,
41,14,13c_o_j9__j8,3.0,0.01,
41,15,13c_o_j10__j9,3.0,0.01,
41,16,13c_o_j11__j10,3.0,0.01,
41,17,13c_o_j12__j11,3.0,0.01,
41,18,13c_o_j13__j12,3.0,0.01,
41,19,c_el3p_j1__el3p_j0,3.0,0.01,
41,20,c_el3p_j2__el3p_j1,3.0,0.01,
42,0,co_v0_j4__v0_j3,3.0,0.01,
42,1,co_v0_j5__v0_j4,3.0,0.01,
42,2,co_v0_j6__v0_j5,3.0,0.01,
42,3,co_v0_j7__v0_j6,3.0,0.01,
42,4,co_v0_j8__v0_j7,3.0,0.01,
42,5,co_v0_j9__v0_j8,3.0,0.01,
42,6,co_v0_j10__v0_j9,3.0,0.01,
42,7,co_v0_j11__v0_j10,3.0,0.01,
42,8,co_v0_j12__v0_j11,3.0,0.01,
42,9,co_v0_j13__v0_j12,3.0,0.01,
42,10,13c_o_j5__j4,3.0,0.01,
42,11,13c_o_j6__j5,3.0,0.01,
42,12,13c_o_j7__j6,3.0,0.01,
42,13,13c_o_j8__j7,3.0,0.01,
42,14,13c_o_j9__j8,3.0,0.01,
42,15,13c_o_j10__j9,3.0,0.01,
42,16,13c_o_j11__j10,3.0,0.01,
42,17,13c_o_j12__j11,3.0,0.01,
42,18,13c_o_j13__j12,3.0,0.01,
42,19,c_el3p_j1__el3p_j0,3.0,0.01,
42,20,c_el3p_j2__el3p_j1,3.0,0.01,
43,0,co_v0_j4__v0_j3,3.0,0.01,
43,1,co_v0_j5__v0_j4,3.0,0.01,
43,2,co_v0_j6__v0_j5,3.0,0.01,
43,3,co_v0_j7__v0_j6,3.0,0.01,
43,4,co_v0_j8__v0_j7,3.0,0.01,
43,5,co_v0_j9__v0_j8,3.0,0.01,
43,6,co_v0_j10__v0_j9,3.0,0.01,
43,7,co_v0_j11__v0_j10,3.0,0.01,
43,8,co_v0_j12__v0_j11,3.0,0.01,
43,9,co_v0_j13__v0_j12,3.0,0.01,
43,10,13c_o_j5__j4,3.0,0.01,
43,11,13c_o_j6__j5,3.0,0.01,
43,12,13c_o_j7__j6,3.0,0.01,
43,13,13c_o_j8__j7,3.0,0.01,
43,14,13c_o_j9__j8,3.0,0.01,
43,15,13c_o_j10__j9,3.0,0.01,
43,16,13c_o_j11__j10,3.0,0.01,
43,17,13c_o_j12__j11,3.0,0.01,
43,18,13c_o_j13__j12,3.0,0.01,
43,19,c_el3p_j1__el3p_j0,3.0,0.01,
43,20,c_el3p_j2__el3p_j1,3.0,0.01,
44,0,co_v0_j4__v0_j3,3.0,0.01,
44,1,co_v0_j5__v0_j4,3.0,0.01,
44,2,co_v0_j6__v0_j5,3.0,0.01,
44,3,co_v0_j7__v0_j6,3.0,0.01,
44,4,co_v0_j8__v0_j7,3.0,0.01,
44,5,co_v0_j9__v0_j8,3.0,0.01,
44,6,co_v0_j10__v0_j9,3.0,0.01,
44,7,co_v0_j11__v0_j10,3.0,0.01,
44,8,co_v0_j12__v0_j11,3.0,0.01,
44,9,co_v0_j13__v0_j12,3.0,0.01,
44,10,13c_o_j5__j4,3.0,0.01,
44,11,13c_o_j6__j5,3.0,0.01,
44,12,13c_o_j7__j6,3.0,0.01,
44,13,13c_o_j8__j7,3.0,0.01,
44,14,13c_o_j9__j8,3.0,0.01,
44,15,13c_o_j10__j9,3.0,0.01,
44,16,13c_o_j11__j10,3.0,0.01,
44,17,13c_o_j12__j11,3.0,0.01,
44,18,13c_o_j13__j12,3.0,0.01,
44,19,c_el3p_j1__el3p_j0,3.0,0.01,
44,20,c_el3p_j2__el3p_j1,3.0,0.01,
45,0,co_v0_j4__v0_j3,3.0,0.01,
45,1,co_v0_j5__v0_j4,3.0,0.01,
45,2,co_v0_j6__v0_j5,3.0,0.01,
45,3,co_v0_j7__v0_j6,3.0,0.01,
45,4,co_v0_j8__v0_j7,3.0,0.01,
45,5,co_v0_j9__v0_j8,3.0,0.01,
45,6,co_v0_j10__v0_j9,3.0,0.01,
45,7,co_v0_j11__v0_j10,3.0,0.01,
45,8,co_v0_j12__v0_j11,3.0,0.01,
45,9,co_v0_j13__v0_j12,3.0,0.01,
45,10,13c_o_j5__j4,3.0,0.01,
45,11,13c_o_j6__j5,3.0,0.01,
45,12,13c_o_j7__j6,3.0,0.01,
45,13,13c_o_j8__j7,3.0,0.01,
45,14,13c_o_j9__j8,3.0,0.01,
45,15,13c_o_j10__j9,3.0,0.01,
45,16,13c_o_j11__j10,3.0,0.01,
45,17,13c_o_j12__j11,3.0,0.01,
45,18,13c_o_j13__j12,3.0,0.01,
45,19,c_el3p_j1__el3p_j0,3.0,0.01,
45,20,c_el3p_j2__el3p_j1,3.0,0.01,
46,0,co_v0_j4__v0_j3,3.0,0.01,
46,1,co_v0_j5__v0_j4,3.0,0.01,
46,2,co_v0_j6__v0_j5,3.0,0.01,
46,3,co_v0_j7__v0_j6,3.0,0.01,
46,4,co_v0_j8__v0_j7,3.0,0.01,
46,5,co_v0_j9__v0_j8,3.0,0.01,
46,6,co_v0_j10__v0_j9,3.0,0.01,
46,7,co_v0_j11__v0_j10,3.0,0.01,
46,8,co_v0_j12__v0_j11,3.0,0.01,
46,9,co_v0_j13__v0_j12,3.0,0.01,
46,10,13c_o_j5__j4,3.0,0.01,
46,11,13c_o_j6__j5,3.0,0.01,
46,12,13c_o_j7__j6,3.0,0.01,
46,13,13c_o_j8__j7,3.0,0.01,
46,14,13c_o_j9__j8,3.0,0.01,
46,15,13c_o_j10__j9,3.0,0.01,
46,16,13c_o_j11__j10,3.0,0.01,
46,17,13c_o_j12__j11,3.0,0.01,
46,18,13c_o_j13__j12,3.0,0.01,
46,19,c_el3p_j1__el3p_j0,3.0,0.01,
46,20,c_el3p_j2__el3p_j1,3.0,0.01,
47,0,co_v0_j4__v0_j3,3.0,0.01,
47,1,co_v0_j5__v0_j4,3.0,0.01,
47,2,co_v0_j6__v0_j5,3.0,0.01,
47,3,co_v0_j7__v0_j6,3.0,0.01,
47,4,co_v0_j8__v0_j7,3.0,0.01,
47,5,co_v0_j9__v0_j8,3.0,0.01,
47,6,co_v0_j10__v0_j9,3.0,0.01,
47,7,co_v0_j11__v0_j10,3.0,0.01,
47,8,co_v0_j12__v0_j11,3.0,0.01,
47,9,co_v0_j13__v0_j12,3.0,0.01,
47,10,13c_o_j5__j4,3.0,0.01,
47,11,13c_o_j6__j5,3.0,0.01,
47,12,13c_o_j7__j6,3.0,0.01,
47,13,13c_o_j8__j7,3.0,0.01,
47,14,13c_o_j9__j8,3.0,0.01,
47,15,13c_o_j10__j9,3.0,0.01,
47,16,13c_o_j11__j10,3.0,0.01,
47,17,13c_o_j12__j11,3.0,0.01,
47,18,13c_o_j13__j12,3.0,0.01,
47,19,c_el3p_j1__el3p_j0,3.0,0.01,
47,20,c_el3p_j2__el3p_j1,3.0,0.01,
48,0,co_v0_j4__v0_j3,3.0,0.01,
48,1,co_v0_j5__v0_j4,3.0,0.01,
48,2,co_v0_j6__v0_j5,3.0,0.01,
48,3,co_v0_j7__v0_j6,3.0,0.01,
48,4,co_v0_j8__v0_j7,3.0,0.01,
48,5,co_v0_j9__v0_j8,3.0,0.01,
48,6,co_v0_j10__v0_j9,3.0,0.01,
48,7,co_v0_j11__v0_j10,3.0,0.01,
48,8,co_v0_j12__v0_j11,3.0,0.01,
48,9,co_v0_j13__v0_j12,3.0,0.01,
48,10,13c_o_j5__j4,3.0,0.01,
48,11,13c_o_j6__j5,3.0,0.01,
48,12,13c_o_j7__j6,3.0,0.01,
48,13,13c_o_j8__j7,3.0,0.01,
48,14,13c_o_j9__j8,3.0,0.01,
48,15,13c_o_j10__j9,3.0,0.01,
48,16,13c_o_j11__j10,3.0,0.01,
48,17,13c_o_j12__j11,3.0,0.01,
48,18,13c_o_j13__j12,3.0,0.01,
48,19,c_el3p_j1__el3p_j0,3.0,0.01,
48,20,c_el3p_j2__el3p_j1,3.0,0.01,
49,0,co_v0_j4__v0_j3,3.0,0.01,
49,1,co_v0_j5__v0_j4,3.0,0.01,
49,2,co_v0_j6__v0_j5,3.0,0.01,
49,3,co_v0_j7__v0_j6,3.0,0.01,
49,4,co_v0_j8__v0_j7,3.0,0.01,
49,5,co_v0_j9__v0_j8,3.0,0.01,
49,6,co_v0_j10__v0_j9,3.0,0.01,
49,7,co_v0_j11__v0_j10,3.0,0.01,
49,8,co_v0_j12__v0_j11,3.0,0.01,
49,9,co_v0_j13__v0_j12,3.0,0.01,
49,10,13c_o_j5__j4,3.0,0.01,
49,11,13c_o_j6__j5,3.0,0.01,
49,12,13c_o_j7__j6,3.0,0.01,
49,13,13c_o_j8__j7,3.0,0.01,
49,14,13c_o_j9__j8,3.0,0.01,
49,15,13c_o_j10__j9,3.0,0.01,
49,16,13c_o_j11__j10,3.0,0.01,
49,17,13c_o_j12__j11,3.0,0.01,
49,18,13c_o_j13__j12,3.0,0.01,
49,19,c_el3p_j1__el3p_j0,3.0,0.01,
49,20,c_el3p_j2__el3p_j1,3.0,0.01,
50,0,co_v0_j4__v0_j3,3.0,0.01,
50,1,co_v0_j5__v0_j4,3.0,0.01,
50,2,co_v0_j6__v0_j5,3.0,0.01,
50,3,co_v0_j7__v0_j6,3.0,0.01,
50,4,co_v0_j8__v0_j7,3.0,0.01,
50,5,co_v0_j9__v0_j8,3.0,0.01,
50,6,co_v0_j10__v0_j9,3.0,0.01,
50,7,co_v0_j11__v0_j10,3.0,0.01,
50,8,co_v0_j12__v0_j11,3.0,0.01,
50,9,co_v0_j13__v0_j12,3.0,0.01,
50,10,13c_o_j5__j4,3.0,0.01,
50,11,13c_o_j6__j5,3.0,0.01,
50,12,13c_o_j7__j6,3.0,0.01,
50,13,13c_o_j8__j7,3.0,0.01,
50,14,13c_o_j9__j8,3.0,0.01,
50,15,13c_o_j10__j9,3.0,0.01,
50,16,13c_o_j11__j10,3.0,0.01,
50,17,13c_o_j12__j11,3.0,0.01,
50,18,13c_o_j13__j12,3.0,0.01,
50,19,c_el3p_j1__el3p_j0,3.0,0.01,
50,20,c_el3p_j2__el3p_j1,3.0,0.01,
51,0,co_v0_j4__v0_j3,3.0,0.01,
51,1,co_v0_j5__v0_j4,3.0,0.01,
51,2,co_v0_j6__v0_j5,3.0,0.01,
51,3,co_v0_j7__v0_j6,3.0,0.01,
51,4,co_v0_j8__v0_j7,3.0,0.01,
51,5,co_v0_j9__v0_j8,3.0,0.01,
51,6,co_v0_j10__v0_j9,3.0,0.01,
