X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
35_14    1.1666021055473242e-08    1.6629286332922352e-09    1.096235936641559e-09    3.917713555800349e-10    2.6128357275536973e-09    3.4595018894556795e-08    1.632690931448201e-09    1.7975423171646707e-09    2.70422842555711e-09    1.3369066506665025e-09    1.4068395050995105e-09
36_14    6.683109678916805e-09    8.866607686956605e-10    7.451985920544747e-10    4.6313728705071724e-10    1.7138458822726927e-09    2.1580990031100376e-08    1.0272063729897976e-09    1.0768074811673111e-09    1.8194925190779134e-09    8.797608004043041e-10    8.425626905226292e-10
37_14    3.1283722670620377e-09    4.107239948509427e-10    4.338382854184047e-10    7.416737621181552e-11    7.737881079167214e-10    1.1386712386526861e-08    4.949322523269951e-10    5.74896778160989e-10    1.0631760328456725e-09    4.197864396302404e-10    3.9776039919616424e-10
38_14    1.3554254796879518e-09    2.402341918273101e-10    2.2982551202766218e-10    2.478639106829956e-11    2.694464191298482e-10    5.789622946980704e-09    1.7101398055566613e-10    3.0237673043413474e-10    5.563268047195336e-10    1.7566070489255206e-10    1.3871790801972823e-10
39_14    7.739421533814298e-10    1.5869756961634821e-10    4.530465809049545e-11    3.506577005666216e-11    1.5507805814085813e-10    3.7103701137338355e-09    4.2170361515466636e-11    1.000424057968401e-10    1.6094898482177223e-10    3.8398203016370603e-11    6.174588425726079e-11
40_14    6.036412788781324e-10    7.723402284953175e-11    4.436439396415251e-12    1.254919801581624e-10    1.6376882930012867e-10    3.1535178574448317e-09    4.6684489783697266e-11    4.600009657647943e-11    3.937418200573131e-11    -1.3535862144475144e-11    3.9207339555217204e-12
41_14    5.680710592169466e-10    6.068842454110134e-11    -1.1204868534160751e-10    6.978063919262899e-11    1.8358569275646993e-10    3.1163324765501585e-09    5.47998180868728e-11    -7.319776315839817e-11    1.6863579552684282e-13    -6.141974192183297e-11    -2.0664109429241686e-12
42_14    5.31203080055349e-10    7.675723552543554e-11    -5.42412801808797e-11    -6.111741830584689e-11    9.816687000136235e-11    3.2027328133421605e-09    2.6598836629504047e-11    -8.306016860302976e-11    -4.6581992512220526e-11    1.9263664808884562e-11    4.819881556895039e-11
43_14    4.284437463238058e-10    8.371857004886158e-11    -8.25463753943838e-11    1.2298987279182093e-10    -1.469502753196415e-10    3.279646740316633e-09    6.978887756258206e-12    4.976512440762732e-11    -8.9773721494519e-11    3.283891598236985e-11    6.509424527415741e-11
44_14    3.3659720174579533e-10    6.118258225765834e-11    -2.5684177122447475e-11    2.6937966766164445e-10    -3.365904346634298e-10    3.2313938813015073e-09    -1.4999151047502386e-11    3.8527872695596367e-11    -1.2413959567729063e-10    1.2250806800355247e-11    5.7798480893096404e-11
0_15    1.115943462250624e-08    7.63708938004815e-10    3.180101557803267e-10    7.389239910543552e-12    7.091096477962503e-10    5.445780505745526e-08    7.106716085087303e-10    6.285181674052929e-10    8.962407546756545e-10    3.605414277921878e-10    4.686576932916635e-10
1_15    1.1262359804097258e-08    7.718718245032876e-10    3.695390161960938e-10    -6.291947826444543e-11    6.444117827264727e-10    5.2212546780351834e-08    6.85247604430344e-10    6.827894189355762e-10    8.309154198658262e-10    3.887252449578483e-10    5.671582405037984e-10
2_15    1.1626026844160516e-08    7.606900835909397e-10    3.157697705448592e-10    2.9017624979099462e-11    7.26834304900233e-10    5.11999700876088e-08    6.975739836125624e-10    8.165596951785957e-10    8.939276048188554e-10    4.976519977388799e-10    6.16400083490436e-10
3_15    1.2273604688664852e-08    7.926989250637779e-10    4.1419303161411304e-10    1.5665971569222907e-10    7.582156360993134e-10    5.2081210464005736e-08    8.28576105034299e-10    9.61943427814795e-10    9.478208174503225e-10    6.15147800192186e-10    6.762284426422604e-10
4_15    1.3121224075073078e-08    9.301478457107797e-10    4.891405196361778e-10    1.5938315518635194e-10    7.678925315005472e-10    5.424098340554779e-08    1.0329340428366874e-09    1.0243629984849514e-09    1.100540434620591e-09    7.037254478206329e-10    7.556879675042865e-10
5_15    1.3968760537551565e-08    1.1288250038658768e-09    4.4128955399384575e-10    5.826770298262244e-11    8.835610240929831e-10    5.636749336117647e-08    1.159450372494061e-09    9.96349164327842e-10    1.297022390066971e-09    7.066445843957024e-10    8.860262806255824e-10
6_15    1.4624174693416155e-08    1.2262675147594717e-09    4.624621173146487e-10    2.0777693177494878e-10    1.009284808598105e-09    5.7790195807722257e-08    1.1985190191954423e-09    1.0491370604750853e-09    1.3708481330158313e-09    7.305076707244856e-10    9.51330795464855e-10
7_15    1.4983625051652228e-08    1.1846252932194971e-09    5.779512786542679e-10    3.1010391001874514e-10    1.1011275516163793e-09    5.80721036501083e-08    1.2413416366482729e-09    1.0793580415887915e-09    1.4225397313181853e-09    7.936384971451172e-10    1.0009107999641796e-09
8_15    1.5178587502859655e-08    1.1925779380712877e-09    6.300182290600484e-10    2.336008965179103e-10    1.1189218901292307e-09    5.729907898910856e-08    1.3530724713965172e-09    1.2100453472989744e-09    1.514035503711226e-09    8.194900259194958e-10    1.092176002234501e-09
9_15    1.5355762771138235e-08    1.2422177278918319e-09    6.403342234332499e-10    2.401504682650191e-10    1.1241418214923257e-09    5.611079851225937e-08    1.4580518260929359e-09    1.308692653698643e-09    1.71618852886243e-09    8.923831451779225e-10    1.1016079919055417e-09
10_15    1.548578334677121e-08    1.2884643013920158e-09    7.835687386181326e-10    2.690467625259623e-10    1.2247088533095795e-09    5.494274225378711e-08    1.5046493586696332e-09    1.3450515542932164e-09    1.7499369165006194e-09    9.804503548327347e-10    1.155622502224979e-09
11_15    1.5473025500180996e-08    1.3967932565261255e-09    8.122568147678018e-10    3.082882270053293e-10    1.3185714751418927e-09    5.428078595908006e-08    1.5211572202051193e-09    1.2917503265604435e-09    1.87931758979778e-09    1.03793571061024e-09    1.2720961933261058e-09
12_15    1.5662071329001597e-08    1.6265616202488891e-09    8.924560043019047e-10    3.0841168475869485e-10    1.4690180471049662e-09    5.471446290264613e-08    1.594028851976218e-09    1.3219259961753122e-09    1.9987883045190624e-09    1.1574590491050342e-09    1.3976674595275563e-09
13_15    1.630892773531721e-08    1.986531258109152e-09    1.0090792009436972e-09    3.2035755447082313e-10    1.6060540350118586e-09    5.6557611778640127e-08    1.8096487020329484e-09    1.4317873023336602e-09    1.975308190074682e-09    1.3081124403104376e-09    1.5807135369566593e-09
14_15    1.6999219696029683e-08    2.383405193220945e-09    1.143194226607845e-09    4.542613283392106e-10    1.5652542470545646e-09    5.89494889110262e-08    2.0143466778817462e-09    1.6324027710347395e-09    2.0439645037838184e-09    1.3873338354038765e-09    1.8069351583248624e-09
15_15    1.7299864549491924e-08    2.6129219857425523e-09    1.2365691671441362e-09    4.747796847944891e-10    1.5300907148272744e-09    6.014784449333762e-08    2.0897883073514097e-09    1.6958895467433367e-09    2.1771686365228255e-09    1.2929547869941435e-09    1.871380218350034e-09
16_15    1.7023599331372705e-08    2.5300442494378077e-09    1.1472526177330578e-09    3.9524374187977485e-10    1.614793318544392e-09    5.924653800539404e-08    1.9746201314818832e-09    1.648953988393488e-09    2.2214261494363474e-09    1.2385929206793245e-09    1.7313766684201364e-09
17_15    1.6529289786203436e-08    2.3070707040624658e-09    9.777375886691303e-10    3.694755636407638e-10    1.7307167216072474e-09    5.6709111761811143e-08    1.8450348352535053e-09    1.635727204160073e-09    2.166542587530062e-09    1.1098919163034833e-09    1.637341539299356e-09
18_15    1.573927765378432e-08    1.999252974160007e-09    9.99679308327902e-10    4.526959193595629e-10    1.8284418103944425e-09    5.378130293436135e-08    1.6960649063361728e-09    1.598161586806951e-09    2.2251116712207653e-09    1.088172758313049e-09    1.5035190385147925e-09
19_15    1.4484389825056514e-08    1.5763761605134568e-09    9.48017345177138e-10    4.241707966583917e-10    1.9228213095127935e-09    5.098925741450581e-08    1.507194715930049e-09    1.546291248511194e-09    2.221132493095338e-09    1.1652222376074445e-09    1.3948380499733428e-09
20_15    1.3080889875648423e-08    1.2355768471603551e-09    9.382465396064844e-10    2.9705808727445066e-10    1.8499028022828223e-09    4.8063931200689105e-08    1.3831030053861794e-09    1.550090856170403e-09    2.106153912163046e-09    1.1578122242042854e-09    1.304779363016985e-09
21_15    1.1741772065289065e-08    1.0478316556536023e-09    6.578320864462579e-10    2.985829246806496e-10    1.6709574161356397e-09    4.522760231245132e-08    1.3475850458215449e-09    1.3530687085680298e-09    1.9139097679497705e-09    1.0071366207284888e-09    1.1882555565670241e-09
22_15    1.0507984230483133e-08    8.668579223113064e-10    5.698327217007089e-10    2.618175874006701e-10    1.5415634500823877e-09    4.288373246889715e-08    1.2913703502367124e-09    1.1748222151950324e-09    1.8262800216975495e-09    8.334859774942275e-10    1.1053952135005387e-09
23_15    9.663913988267699e-09    7.205213505148819e-10    5.613315387516123e-10    2.995438129646109e-10    1.4414956546881672e-09    4.184696206714431e-08    1.2145155916394123e-09    1.1264408623098667e-09    1.6707838703525592e-09    7.825892253607425e-10    1.058868029970319e-09
24_15    9.451807014586907e-09    6.538843321819266e-10    5.203685509102142e-10    2.651317497599933e-10    1.3763497116980716e-09    4.275757667422446e-08    1.2325770327999639e-09    1.2069522412992918e-09    1.6193950883137775e-09    8.150671186388092e-10    1.0253600646785508e-09
25_15    9.86655934156537e-09    7.027484441322377e-10    4.972661754022692e-10    1.59891421725307e-10    1.3867657592592026e-09    4.5108941454329496e-08    1.383978972962247e-09    1.3172863371757872e-09    1.7664608779864003e-09    8.245126645007975e-10    1.0746773148723112e-09
26_15    1.073240955392653e-08    8.611861896833316e-10    3.9442425847174424e-10    1.2032092551696745e-10    1.4852414667672477e-09    4.8030553839621894e-08    1.5505187662991348e-09    1.3379764022311053e-09    1.8414423876351968e-09    8.653197149308932e-10    1.2041805283023048e-09
27_15    1.1850083156116578e-08    1.07267850462114e-09    3.982817532022683e-10    1.1558913409129772e-10    1.6147262832649741e-09    5.0895994568484104e-08    1.7353331405865314e-09    1.4370744388034336e-09    1.7240181073784207e-09    9.361475372881638e-10    1.3697799071890354e-09
28_15    1.3092901406871007e-08    1.3241922037886159e-09    4.438610988339862e-10    1.703405504008805e-10    1.7639353486882673e-09    5.337055484516275e-08    1.957644101621635e-09    1.4899446110933057e-09    1.66643614004869e-09    1.0833771291351654e-09    1.5601578133156496e-09
29_15    1.4573814990886163e-08    1.6893693655128144e-09    4.717029965297011e-10    2.660569649128934e-10    1.837428948052192e-09    5.598500602689884e-08    2.166173665602037e-09    1.5167284765385139e-09    1.9230465212974862e-09    1.0969066230316407e-09    1.7261473425348857e-09
30_15    1.6544191216377392e-08    2.2614153228849984e-09    6.485365463746996e-10    1.9736120887041148e-10    1.8726357003938436e-09    5.9311775574752684e-08    2.3996775456646726e-09    1.6876249678367064e-09    2.317828946228611e-09    1.1588908520545774e-09    1.92240139040412e-09
31_15    1.9065008195077658e-08    2.9152734328313158e-09    8.875386568601788e-10    3.3776192339132564e-10    2.097397053893711e-09    6.249044611827435e-08    2.687371909318499e-09    1.985068128536716e-09    2.719148861775284e-09    1.428582465769388e-09    2.180987691395851e-09
32_15    2.141405654571826e-08    3.4068405649954957e-09    1.0723906704020178e-09    4.404536159424892e-10    2.534943378999548e-09    6.388656979745548e-08    2.918805992576927e-09    2.2535196806309888e-09    3.175595346585666e-09    1.6965264180496646e-09    2.4295303144401284e-09
33_15    2.2174348741719216e-08    3.5593208649115877e-09    1.2436452634771988e-09    3.7946121558521083e-10    3.072040622213567e-09    6.199534971710245e-08    2.8843007550200635e-09    2.482917490357641e-09    3.369886464082421e-09    1.767248509999864e-09    2.489158212196621e-09
34_15    1.9999366011992005e-08    3.1902892729982444e-09    1.4331246379687847e-09    6.788620823327598e-10    3.3433262237157578e-09    5.477650133167268e-08    2.5623463261689233e-09    2.4383387261513453e-09    3.455967644602417e-09    1.7610908244014707e-09    2.3178367845557382e-09
35_15    1.4898478760597072e-08    2.298010546946536e-09    1.3912423539043413e-09    5.017956998996352e-10    3.023811384801838e-09    4.2210365570608165e-08    2.065182365819446e-09    1.9883347298806367e-09    3.170940489466428e-09    1.5482177541069627e-09    1.7874557437643995e-09
36_15    8.945469353409119e-09    1.2945349540675384e-09    1.009795826068921e-09    5.059292247643545e-10    2.135958216335707e-09    2.74945218815385e-08    1.3990244244938062e-09    1.3097860917100959e-09    2.252660946559287e-09    1.1233521079163322e-09    1.089731590967584e-09
37_15    4.211690485161564e-09    5.654516641640304e-10    5.303310244192638e-10    2.3051530294378184e-10    1.0871577522029494e-09    1.4794277888635103e-08    6.848841579677e-10    6.740407224360885e-10    1.3225419343291928e-09    5.227087714785911e-10    5.334273321648848e-10
38_15    1.7303991975710066e-09    2.2529864920627993e-10    2.3730766043762244e-10    1.4670233961676136e-10    4.608012703576943e-10    7.338457640373421e-09    2.0121330154662389e-10    2.857760281490228e-10    6.770998449017714e-10    2.4548097866478815e-10    2.1230316461011759e-10
39_15    9.120229349849442e-10    1.2299722025606644e-10    -1.8005746545945073e-11    1.174697202854315e-10    2.8508328009722334e-10    4.434149543060224e-09    5.074893005577501e-11    1.2736345098486107e-10    1.4637285392819603e-10    1.15404590506204e-10    8.19606361791069e-11
40_15    6.4823362209484e-10    1.1524044155374742e-10    -2.654952237024079e-11    1.1274669598519208e-10    2.808662317959474e-10    3.5598254994947886e-09    6.704241977939674e-11    1.215522512587805e-10    1.017342651088789e-11    -3.523191937370206e-11    3.49880349223426e-11
41_15    5.443714000977695e-10    1.4258143928703464e-10    -6.430349200601969e-11    -6.145805136028117e-11    2.8285788522917916e-10    3.335630014140512e-09    8.008460368973775e-11    7.303320128899524e-13    6.079816324406988e-11    -6.020384224051125e-11    3.4363700716786123e-11
