n,ell,line,a0_best,a1_best,target_best
13,9,c_18o_j1__j0,3.0,0.01,
13,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
14,0,co_v0_j1__v0_j0,3.0,0.01,
14,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
14,2,cs_j2__j1,3.0,0.01,
14,3,so_n2_j3__n1_j2,3.0,0.01,
14,4,hcop_j1__j0,3.0,0.01,
14,5,hcn_j1_f2__j0_f1,3.0,0.01,
14,6,hnc_j1__j0,3.0,0.01,
14,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
14,8,13c_o_j1__j0,3.0,0.01,
14,9,c_18o_j1__j0,3.0,0.01,
14,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
15,0,co_v0_j1__v0_j0,3.0,0.01,
15,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
15,2,cs_j2__j1,3.0,0.01,
15,3,so_n2_j3__n1_j2,3.0,0.01,
15,4,hcop_j1__j0,3.0,0.01,
15,5,hcn_j1_f2__j0_f1,3.0,0.01,
15,6,hnc_j1__j0,3.0,0.01,
15,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
15,8,13c_o_j1__j0,3.0,0.01,
15,9,c_18o_j1__j0,3.0,0.01,
15,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
16,0,co_v0_j1__v0_j0,3.0,0.01,
16,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
16,2,cs_j2__j1,3.0,0.01,
16,3,so_n2_j3__n1_j2,3.0,0.01,
16,4,hcop_j1__j0,3.0,0.01,
16,5,hcn_j1_f2__j0_f1,3.0,0.01,
16,6,hnc_j1__j0,3.0,0.01,
16,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
16,8,13c_o_j1__j0,3.0,0.01,
16,9,c_18o_j1__j0,3.0,0.01,
16,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
17,0,co_v0_j1__v0_j0,3.0,0.01,
17,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
17,2,cs_j2__j1,3.0,0.01,
17,3,so_n2_j3__n1_j2,3.0,0.01,
17,4,hcop_j1__j0,3.0,0.01,
17,5,hcn_j1_f2__j0_f1,3.0,0.01,
17,6,hnc_j1__j0,3.0,0.01,
17,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
17,8,13c_o_j1__j0,3.0,0.01,
17,9,c_18o_j1__j0,3.0,0.01,
17,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
18,0,co_v0_j1__v0_j0,3.0,0.01,
18,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
18,2,cs_j2__j1,3.0,0.01,
18,3,so_n2_j3__n1_j2,3.0,0.01,
18,4,hcop_j1__j0,3.0,0.01,
18,5,hcn_j1_f2__j0_f1,3.0,0.01,
18,6,hnc_j1__j0,3.0,0.01,
18,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
18,8,13c_o_j1__j0,3.0,0.01,
18,9,c_18o_j1__j0,3.0,0.01,
18,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
19,0,co_v0_j1__v0_j0,3.0,0.01,
19,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
19,2,cs_j2__j1,3.0,0.01,
19,3,so_n2_j3__n1_j2,3.0,0.01,
19,4,hcop_j1__j0,3.0,0.01,
19,5,hcn_j1_f2__j0_f1,3.0,0.01,
19,6,hnc_j1__j0,3.0,0.01,
19,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
19,8,13c_o_j1__j0,3.0,0.01,
19,9,c_18o_j1__j0,3.0,0.01,
19,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
20,0,co_v0_j1__v0_j0,3.0,0.01,
20,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
20,2,cs_j2__j1,3.0,0.01,
20,3,so_n2_j3__n1_j2,3.0,0.01,
20,4,hcop_j1__j0,3.0,0.01,
20,5,hcn_j1_f2__j0_f1,3.0,0.01,
20,6,hnc_j1__j0,3.0,0.01,
20,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
20,8,13c_o_j1__j0,3.0,0.01,
20,9,c_18o_j1__j0,3.0,0.01,
20,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
21,0,co_v0_j1__v0_j0,3.0,0.01,
21,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
21,2,cs_j2__j1,3.0,0.01,
21,3,so_n2_j3__n1_j2,3.0,0.01,
21,4,hcop_j1__j0,3.0,0.01,
21,5,hcn_j1_f2__j0_f1,3.0,0.01,
21,6,hnc_j1__j0,3.0,0.01,
21,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
21,8,13c_o_j1__j0,3.0,0.01,
21,9,c_18o_j1__j0,3.0,0.01,
21,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
22,0,co_v0_j1__v0_j0,3.0,0.01,
22,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
22,2,cs_j2__j1,3.0,0.01,
22,3,so_n2_j3__n1_j2,3.0,0.01,
22,4,hcop_j1__j0,3.0,0.01,
22,5,hcn_j1_f2__j0_f1,3.0,0.01,
22,6,hnc_j1__j0,3.0,0.01,
22,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
22,8,13c_o_j1__j0,3.0,0.01,
22,9,c_18o_j1__j0,3.0,0.01,
22,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
23,0,co_v0_j1__v0_j0,3.0,0.01,
23,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
23,2,cs_j2__j1,3.0,0.01,
23,3,so_n2_j3__n1_j2,3.0,0.01,
23,4,hcop_j1__j0,3.0,0.01,
23,5,hcn_j1_f2__j0_f1,3.0,0.01,
23,6,hnc_j1__j0,3.0,0.01,
23,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
23,8,13c_o_j1__j0,3.0,0.01,
23,9,c_18o_j1__j0,3.0,0.01,
23,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
24,0,co_v0_j1__v0_j0,3.0,0.01,
24,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
24,2,cs_j2__j1,3.0,0.01,
24,3,so_n2_j3__n1_j2,3.0,0.01,
24,4,hcop_j1__j0,3.0,0.01,
24,5,hcn_j1_f2__j0_f1,3.0,0.01,
24,6,hnc_j1__j0,3.0,0.01,
24,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
24,8,13c_o_j1__j0,3.0,0.01,
24,9,c_18o_j1__j0,3.0,0.01,
24,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
25,0,co_v0_j1__v0_j0,3.0,0.01,
25,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
25,2,cs_j2__j1,3.0,0.01,
25,3,so_n2_j3__n1_j2,3.0,0.01,
25,4,hcop_j1__j0,3.0,0.01,
25,5,hcn_j1_f2__j0_f1,3.0,0.01,
25,6,hnc_j1__j0,3.0,0.01,
25,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
25,8,13c_o_j1__j0,3.0,0.01,
25,9,c_18o_j1__j0,3.0,0.01,
25,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
26,0,co_v0_j1__v0_j0,3.0,0.01,
26,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
26,2,cs_j2__j1,3.0,0.01,
26,3,so_n2_j3__n1_j2,3.0,0.01,
26,4,hcop_j1__j0,3.0,0.01,
26,5,hcn_j1_f2__j0_f1,3.0,0.01,
26,6,hnc_j1__j0,3.0,0.01,
26,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
26,8,13c_o_j1__j0,3.0,0.01,
26,9,c_18o_j1__j0,3.0,0.01,
26,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
27,0,co_v0_j1__v0_j0,3.0,0.01,
27,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
27,2,cs_j2__j1,3.0,0.01,
27,3,so_n2_j3__n1_j2,3.0,0.01,
27,4,hcop_j1__j0,3.0,0.01,
27,5,hcn_j1_f2__j0_f1,3.0,0.01,
27,6,hnc_j1__j0,3.0,0.01,
27,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
27,8,13c_o_j1__j0,3.0,0.01,
27,9,c_18o_j1__j0,3.0,0.01,
27,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
28,0,co_v0_j1__v0_j0,3.0,0.01,
28,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
28,2,cs_j2__j1,3.0,0.01,
28,3,so_n2_j3__n1_j2,3.0,0.01,
28,4,hcop_j1__j0,3.0,0.01,
28,5,hcn_j1_f2__j0_f1,3.0,0.01,
28,6,hnc_j1__j0,3.0,0.01,
28,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
28,8,13c_o_j1__j0,3.0,0.01,
28,9,c_18o_j1__j0,3.0,0.01,
28,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
29,0,co_v0_j1__v0_j0,3.0,0.01,
29,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
29,2,cs_j2__j1,3.0,0.01,
29,3,so_n2_j3__n1_j2,3.0,0.01,
29,4,hcop_j1__j0,3.0,0.01,
29,5,hcn_j1_f2__j0_f1,3.0,0.01,
29,6,hnc_j1__j0,3.0,0.01,
29,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
29,8,13c_o_j1__j0,3.0,0.01,
29,9,c_18o_j1__j0,3.0,0.01,
29,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
30,0,co_v0_j1__v0_j0,3.0,0.01,
30,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
30,2,cs_j2__j1,3.0,0.01,
30,3,so_n2_j3__n1_j2,3.0,0.01,
30,4,hcop_j1__j0,3.0,0.01,
30,5,hcn_j1_f2__j0_f1,3.0,0.01,
30,6,hnc_j1__j0,3.0,0.01,
30,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
30,8,13c_o_j1__j0,3.0,0.01,
30,9,c_18o_j1__j0,3.0,0.01,
30,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
31,0,co_v0_j1__v0_j0,3.0,0.01,
31,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
31,2,cs_j2__j1,3.0,0.01,
31,3,so_n2_j3__n1_j2,3.0,0.01,
31,4,hcop_j1__j0,3.0,0.01,
31,5,hcn_j1_f2__j0_f1,3.0,0.01,
31,6,hnc_j1__j0,3.0,0.01,
31,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
31,8,13c_o_j1__j0,3.0,0.01,
31,9,c_18o_j1__j0,3.0,0.01,
31,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
32,0,co_v0_j1__v0_j0,3.0,0.01,
32,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
32,2,cs_j2__j1,3.0,0.01,
32,3,so_n2_j3__n1_j2,3.0,0.01,
32,4,hcop_j1__j0,3.0,0.01,
32,5,hcn_j1_f2__j0_f1,3.0,0.01,
32,6,hnc_j1__j0,3.0,0.01,
32,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
32,8,13c_o_j1__j0,3.0,0.01,
32,9,c_18o_j1__j0,3.0,0.01,
32,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
33,0,co_v0_j1__v0_j0,3.0,0.01,
33,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
33,2,cs_j2__j1,3.0,0.01,
33,3,so_n2_j3__n1_j2,3.0,0.01,
33,4,hcop_j1__j0,3.0,0.01,
33,5,hcn_j1_f2__j0_f1,3.0,0.01,
33,6,hnc_j1__j0,3.0,0.01,
33,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
33,8,13c_o_j1__j0,3.0,0.01,
33,9,c_18o_j1__j0,3.0,0.01,
33,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
34,0,co_v0_j1__v0_j0,3.0,0.01,
34,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
34,2,cs_j2__j1,3.0,0.01,
34,3,so_n2_j3__n1_j2,3.0,0.01,
34,4,hcop_j1__j0,3.0,0.01,
34,5,hcn_j1_f2__j0_f1,3.0,0.01,
34,6,hnc_j1__j0,3.0,0.01,
34,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
34,8,13c_o_j1__j0,3.0,0.01,
34,9,c_18o_j1__j0,3.0,0.01,
34,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
35,0,co_v0_j1__v0_j0,3.0,0.01,
35,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
35,2,cs_j2__j1,3.0,0.01,
35,3,so_n2_j3__n1_j2,3.0,0.01,
35,4,hcop_j1__j0,3.0,0.01,
35,5,hcn_j1_f2__j0_f1,3.0,0.01,
35,6,hnc_j1__j0,3.0,0.01,
35,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
35,8,13c_o_j1__j0,3.0,0.01,
35,9,c_18o_j1__j0,3.0,0.01,
35,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
36,0,co_v0_j1__v0_j0,3.0,0.01,
36,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
36,2,cs_j2__j1,3.0,0.01,
36,3,so_n2_j3__n1_j2,3.0,0.01,
36,4,hcop_j1__j0,3.0,0.01,
36,5,hcn_j1_f2__j0_f1,3.0,0.01,
36,6,hnc_j1__j0,3.0,0.01,
36,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
36,8,13c_o_j1__j0,3.0,0.01,
36,9,c_18o_j1__j0,3.0,0.01,
36,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
37,0,co_v0_j1__v0_j0,3.0,0.01,
37,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
37,2,cs_j2__j1,3.0,0.01,
37,3,so_n2_j3__n1_j2,3.0,0.01,
37,4,hcop_j1__j0,3.0,0.01,
37,5,hcn_j1_f2__j0_f1,3.0,0.01,
37,6,hnc_j1__j0,3.0,0.01,
37,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
37,8,13c_o_j1__j0,3.0,0.01,
37,9,c_18o_j1__j0,3.0,0.01,
37,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
38,0,co_v0_j1__v0_j0,3.0,0.01,
38,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
38,2,cs_j2__j1,3.0,0.01,
38,3,so_n2_j3__n1_j2,3.0,0.01,
38,4,hcop_j1__j0,3.0,0.01,
38,5,hcn_j1_f2__j0_f1,3.0,0.01,
38,6,hnc_j1__j0,3.0,0.01,
38,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
38,8,13c_o_j1__j0,3.0,0.01,
38,9,c_18o_j1__j0,3.0,0.01,
38,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
39,0,co_v0_j1__v0_j0,3.0,0.01,
39,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
39,2,cs_j2__j1,3.0,0.01,
39,3,so_n2_j3__n1_j2,3.0,0.01,
39,4,hcop_j1__j0,3.0,0.01,
39,5,hcn_j1_f2__j0_f1,3.0,0.01,
39,6,hnc_j1__j0,3.0,0.01,
39,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
39,8,13c_o_j1__j0,3.0,0.01,
39,9,c_18o_j1__j0,3.0,0.01,
39,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
40,0,co_v0_j1__v0_j0,3.0,0.01,
40,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
40,2,cs_j2__j1,3.0,0.01,
40,3,so_n2_j3__n1_j2,3.0,0.01,
40,4,hcop_j1__j0,3.0,0.01,
40,5,hcn_j1_f2__j0_f1,3.0,0.01,
40,6,hnc_j1__j0,3.0,0.01,
40,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
40,8,13c_o_j1__j0,3.0,0.01,
40,9,c_18o_j1__j0,3.0,0.01,
40,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
41,0,co_v0_j1__v0_j0,3.0,0.01,
41,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
41,2,cs_j2__j1,3.0,0.01,
41,3,so_n2_j3__n1_j2,3.0,0.01,
41,4,hcop_j1__j0,3.0,0.01,
41,5,hcn_j1_f2__j0_f1,3.0,0.01,
41,6,hnc_j1__j0,3.0,0.01,
41,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
41,8,13c_o_j1__j0,3.0,0.01,
41,9,c_18o_j1__j0,3.0,0.01,
41,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
42,0,co_v0_j1__v0_j0,3.0,0.01,
42,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
42,2,cs_j2__j1,3.0,0.01,
42,3,so_n2_j3__n1_j2,3.0,0.01,
42,4,hcop_j1__j0,3.0,0.01,
42,5,hcn_j1_f2__j0_f1,3.0,0.01,
42,6,hnc_j1__j0,3.0,0.01,
42,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
42,8,13c_o_j1__j0,3.0,0.01,
42,9,c_18o_j1__j0,3.0,0.01,
42,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
43,0,co_v0_j1__v0_j0,3.0,0.01,
43,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
43,2,cs_j2__j1,3.0,0.01,
43,3,so_n2_j3__n1_j2,3.0,0.01,
43,4,hcop_j1__j0,3.0,0.01,
43,5,hcn_j1_f2__j0_f1,3.0,0.01,
43,6,hnc_j1__j0,3.0,0.01,
43,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
43,8,13c_o_j1__j0,3.0,0.01,
43,9,c_18o_j1__j0,3.0,0.01,
43,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
44,0,co_v0_j1__v0_j0,3.0,0.01,
44,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
44,2,cs_j2__j1,3.0,0.01,
44,3,so_n2_j3__n1_j2,3.0,0.01,
44,4,hcop_j1__j0,3.0,0.01,
44,5,hcn_j1_f2__j0_f1,3.0,0.01,
44,6,hnc_j1__j0,3.0,0.01,
44,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
44,8,13c_o_j1__j0,3.0,0.01,
44,9,c_18o_j1__j0,3.0,0.01,
44,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
45,0,co_v0_j1__v0_j0,3.0,0.01,
45,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
45,2,cs_j2__j1,3.0,0.01,
45,3,so_n2_j3__n1_j2,3.0,0.01,
45,4,hcop_j1__j0,3.0,0.01,
45,5,hcn_j1_f2__j0_f1,3.0,0.01,
45,6,hnc_j1__j0,3.0,0.01,
45,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
45,8,13c_o_j1__j0,3.0,0.01,
45,9,c_18o_j1__j0,3.0,0.01,
45,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
46,0,co_v0_j1__v0_j0,3.0,0.01,
46,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
46,2,cs_j2__j1,3.0,0.01,
46,3,so_n2_j3__n1_j2,3.0,0.01,
46,4,hcop_j1__j0,3.0,0.01,
46,5,hcn_j1_f2__j0_f1,3.0,0.01,
46,6,hnc_j1__j0,3.0,0.01,
46,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
46,8,13c_o_j1__j0,3.0,0.01,
46,9,c_18o_j1__j0,3.0,0.01,
46,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
47,0,co_v0_j1__v0_j0,3.0,0.01,
47,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
47,2,cs_j2__j1,3.0,0.01,
47,3,so_n2_j3__n1_j2,3.0,0.01,
47,4,hcop_j1__j0,3.0,0.01,
47,5,hcn_j1_f2__j0_f1,3.0,0.01,
47,6,hnc_j1__j0,3.0,0.01,
47,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
47,8,13c_o_j1__j0,3.0,0.01,
47,9,c_18o_j1__j0,3.0,0.01,
47,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
48,0,co_v0_j1__v0_j0,3.0,0.01,
48,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
48,2,cs_j2__j1,3.0,0.01,
48,3,so_n2_j3__n1_j2,3.0,0.01,
48,4,hcop_j1__j0,3.0,0.01,
48,5,hcn_j1_f2__j0_f1,3.0,0.01,
48,6,hnc_j1__j0,3.0,0.01,
48,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
48,8,13c_o_j1__j0,3.0,0.01,
48,9,c_18o_j1__j0,3.0,0.01,
48,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
49,0,co_v0_j1__v0_j0,3.0,0.01,
49,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
49,2,cs_j2__j1,3.0,0.01,
49,3,so_n2_j3__n1_j2,3.0,0.01,
49,4,hcop_j1__j0,3.0,0.01,
49,5,hcn_j1_f2__j0_f1,3.0,0.01,
49,6,hnc_j1__j0,3.0,0.01,
49,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
49,8,13c_o_j1__j0,3.0,0.01,
49,9,c_18o_j1__j0,3.0,0.01,
49,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
50,0,co_v0_j1__v0_j0,3.0,0.01,
50,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
50,2,cs_j2__j1,3.0,0.01,
50,3,so_n2_j3__n1_j2,3.0,0.01,
50,4,hcop_j1__j0,3.0,0.01,
50,5,hcn_j1_f2__j0_f1,3.0,0.01,
50,6,hnc_j1__j0,3.0,0.01,
50,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
50,8,13c_o_j1__j0,3.0,0.01,
50,9,c_18o_j1__j0,3.0,0.01,
50,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
51,0,co_v0_j1__v0_j0,3.0,0.01,
51,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
51,2,cs_j2__j1,3.0,0.01,
51,3,so_n2_j3__n1_j2,3.0,0.01,
51,4,hcop_j1__j0,3.0,0.01,
51,5,hcn_j1_f2__j0_f1,3.0,0.01,
51,6,hnc_j1__j0,3.0,0.01,
51,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
51,8,13c_o_j1__j0,3.0,0.01,
51,9,c_18o_j1__j0,3.0,0.01,
51,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
52,0,co_v0_j1__v0_j0,3.0,0.01,
52,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
52,2,cs_j2__j1,3.0,0.01,
52,3,so_n2_j3__n1_j2,3.0,0.01,
52,4,hcop_j1__j0,3.0,0.01,
52,5,hcn_j1_f2__j0_f1,3.0,0.01,
52,6,hnc_j1__j0,3.0,0.01,
52,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
52,8,13c_o_j1__j0,3.0,0.01,
52,9,c_18o_j1__j0,3.0,0.01,
52,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
53,0,co_v0_j1__v0_j0,3.0,0.01,
53,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
53,2,cs_j2__j1,3.0,0.01,
53,3,so_n2_j3__n1_j2,3.0,0.01,
53,4,hcop_j1__j0,3.0,0.01,
53,5,hcn_j1_f2__j0_f1,3.0,0.01,
53,6,hnc_j1__j0,3.0,0.01,
53,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
53,8,13c_o_j1__j0,3.0,0.01,
53,9,c_18o_j1__j0,3.0,0.01,
53,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
54,0,co_v0_j1__v0_j0,3.0,0.01,
54,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
54,2,cs_j2__j1,3.0,0.01,
54,3,so_n2_j3__n1_j2,3.0,0.01,
54,4,hcop_j1__j0,3.0,0.01,
54,5,hcn_j1_f2__j0_f1,3.0,0.01,
54,6,hnc_j1__j0,3.0,0.01,
54,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
54,8,13c_o_j1__j0,3.0,0.01,
54,9,c_18o_j1__j0,3.0,0.01,
54,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
55,0,co_v0_j1__v0_j0,3.0,0.01,
55,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
55,2,cs_j2__j1,3.0,0.01,
55,3,so_n2_j3__n1_j2,3.0,0.01,
55,4,hcop_j1__j0,3.0,0.01,
55,5,hcn_j1_f2__j0_f1,3.0,0.01,
55,6,hnc_j1__j0,3.0,0.01,
55,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
55,8,13c_o_j1__j0,3.0,0.01,
55,9,c_18o_j1__j0,3.0,0.01,
55,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
56,0,co_v0_j1__v0_j0,3.0,0.01,
56,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
56,2,cs_j2__j1,3.0,0.01,
56,3,so_n2_j3__n1_j2,3.0,0.01,
56,4,hcop_j1__j0,3.0,0.01,
56,5,hcn_j1_f2__j0_f1,3.0,0.01,
56,6,hnc_j1__j0,3.0,0.01,
56,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
56,8,13c_o_j1__j0,3.0,0.01,
56,9,c_18o_j1__j0,3.0,0.01,
56,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
57,0,co_v0_j1__v0_j0,3.0,0.01,
57,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
57,2,cs_j2__j1,3.0,0.01,
57,3,so_n2_j3__n1_j2,3.0,0.01,
57,4,hcop_j1__j0,3.0,0.01,
